asset_id,ticker,company_name,search_key,status,reason,lei,legal_name,country,match_tier,candidate_count_after_fix,candidate_countries,phase,created_at_utc
U18685,0IQCl,Fluor Corp,FLUOR,resolved,tier1_single_issued_registration_among_exact_matches,CQ7WZ4NOFWT7FAE6Q943,FLUOR CORPORATION,US,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:48+00:00
U18691,0ITVl,Gartner Inc,GARTNER,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,PP55B5R38BFB8O8HH686,"GARTNER, INC.",US,tier2_legal_form_match,2,DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:49+00:00
U18695,0IW7l,Global Payments Inc,GLOBAL PAYMENTS,resolved,tier1_single_issued_registration_among_exact_matches,549300NOMHGVQBX6S778,GLOBAL PAYMENTS INC.,US,tier1_single_issued,2,MT|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:51+00:00
U18704,0J3Kl,Hasbro Inc,HASBRO,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300NUB6D2R1ITYR45,"Hasbro, Inc.",US,tier2_legal_form_match,2,CH|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:52+00:00
U18747,0JVIl,Loews Corp,LOEWS,resolved,tier1_single_issued_registration_among_exact_matches,R8V1FN4M5ITGZOG7BS19,LOEWS CORPORATION,US,tier1_single_issued,2,DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:53+00:00
U18779,0K7Ul,News Corp,NEWS,resolved,tier1_single_issued_registration_among_exact_matches,549300ITS31QK8VRBQ14,NEWS CORPORATION,US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:54+00:00
U18800,0KHZl,Phillips 66,PHILLIPS 66,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,5493005JBO5YSIGK1814,PHILLIPS 66,US,tier2_legal_form_match,3,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:56+00:00
U18812,0KSRl,Quanta Services Inc,QUANTA SERVICES,resolved,tier1_single_issued_registration_among_exact_matches,SHVRXXEACT60MMH07S24,"QUANTA SERVICES, INC.",US,tier1_single_issued,2,MT|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:57+00:00
U18814,0KTSl,Ralph Lauren Corp,RALPH LAUREN,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,MQ|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:58+00:00
U18815,0KTWl,Range Resources Corp,RANGE RESOURCES,resolved,tier1_single_issued_registration_among_exact_matches,H3Y3WLYCX0BTO1TRW162,RANGE RESOURCES CORPORATION,US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:04:59+00:00
U18821,0KW4l,ResMed Inc,RESMED,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,529900T3QE5253CCXF22,RESMED INC.,US,tier2_legal_form_match,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:00+00:00
U18824,0KXAl,Rockwell Automation Inc,ROCKWELL AUTOMATION,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,VH3R4HHBHH12O0EXZJ88,"ROCKWELL AUTOMATION, INC.",US,tier2_legal_form_match,2,DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:01+00:00
U18860,0LHSl,UDR Inc,UDR,resolved,tier1_single_issued_registration_among_exact_matches,P3CH2EG5X6Z1XWU1OO74,"UDR, INC.",US,tier1_single_issued,2,DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:02+00:00
U18873,0LO4l,Ventas Inc,VENTAS,resolved,tier1_single_issued_registration_among_exact_matches,ORQTRC074CWLT3DKHT41,"VENTAS, INC.",US,tier1_single_issued,2,DK|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:03+00:00
U18875,0LP3l,Verisk Analytics Inc,VERISK ANALYTICS,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300I1YSWNIRKBWP67,"Verisk Analytics, Inc.",US,tier2_legal_form_match,2,SE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:04+00:00
U18880,0LSLl,WEC Energy Group Inc,WEC ENERGY GROUP,resolved,tier1_single_issued_registration_among_exact_matches,549300IGLYTZUK3PVP70,WEC ENERGY GROUP INC.,US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:05+00:00
U18888,0M18l,Workday Inc,WORKDAY,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300J0DYC0N31V7G13,"WORKDAY, INC.",US,tier2_legal_form_match,2,IE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:06+00:00
U18902,0OKd,Okta Inc,OKTA,resolved,tier1_single_issued_registration_among_exact_matches,549300N8J06I8MRHU620,"OKTA, INC.",US,tier1_single_issued,2,FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:06+00:00
U18919,0QYHl,3D Systems Corp,3D SYSTEMS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:08+00:00
U18922,0QYKl,Wynn Resorts Ltd,WYNN RESORTS,resolved,tier1_single_issued_registration_among_exact_matches,254900CEKKWIHTEAB172,"WYNN RESORTS, LIMITED",US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:09+00:00
U18938,0QZSl,TripAdvisor Inc,TRIPADVISOR,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300XVG45PT5BART17,"TRIPADVISOR, INC.",US,tier2_legal_form_match,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:10+00:00
U18947,0R0Pl,BlackBerry Ltd,BLACKBERRY,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CA|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:11+00:00
U19019,0Y5El,Perrigo Co PLC,PERRIGO,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,IE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:12+00:00
U19020,0Y5Xl,Pentair PLC,PENTAIR,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,IE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:12+00:00
U19070,11COVm,Covestro AG,COVESTRO,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,3912005AWHKLQ1CPLV11,Covestro AG,DE,tier2_legal_form_match,3,BE|DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:13+00:00
U19074,1200n,Midland Holdings Ltd,MIDLAND HOLDINGS,resolved,tier1_single_issued_registration_among_exact_matches,5493007HC5HKY6RXSQ87,Midland Holdings Limited,BM,tier1_single_issued,2,BM|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:15+00:00
U19138,1728n,China ZhengTong Auto Services Holdings Ltd,CHINA ZHENGTONG AUTO SERVICES HOLDINGS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,KY,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:16+00:00
U19182,1970n,IMAX China Holding Inc,IMAX CHINA HOLDING,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,KY,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:17+00:00
U19183,1972n,Swire Properties Ltd,SWIRE PROPERTIES,resolved,tier1_single_issued_registration_among_exact_matches,5299001L12PHYVQ92465,SWIRE PROPERTIES LIMITED,HK,tier1_single_issued,2,HK|IN,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:18+00:00
U19199,1ABTm,Abbott Laboratories,ABBOTT LABORATORIES,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,8,CA|CH|DE|ES|GB|PH|RU|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:19+00:00
U19301,1BXm,Blackstone Inc,BLACKSTONE,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,5299004LW4QWGZUB8Y96,BLACKSTONE INC.,US,tier2_legal_form_match,5,DE|FR|IN|SE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:20+00:00
U19324,1CMEm,CME Group Inc,CME GROUP,resolved,tier1_single_issued_registration_among_exact_matches,LCZ7XYGSLJUHFXXNXD88,CME GROUP INC.,US,tier1_single_issued,3,DK|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:22+00:00
U19327,1COHRm,Coherent Corp,COHERENT,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:23+00:00
U19363,1DKNGm,DraftKings Inc,DRAFTKINGS,resolved,tier1_single_issued_registration_among_exact_matches,2549006G33IUL6IVOD83,DRAFTKINGS INC.,US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:23+00:00
U19376,1DYTm,Dynatrace Inc,DYNATRACE,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,6488T0Z33CE9L61EX904,"Dynatrace, Inc.",US,tier2_legal_form_match,5,BE|CH|DE|FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:24+00:00
U19378,1EAm,Electronic Arts Inc,ELECTRONIC ARTS,resolved,tier1_single_issued_registration_among_exact_matches,549300O7A67PUEYKDL45,ELECTRONIC ARTS INC.,US,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:26+00:00
U19440,1G70d,Gladstone Capital Corp,GLADSTONE CAPITAL,resolved,tier1_single_issued_registration_among_exact_matches,5299007OWBFAS5BD9S46,Gladstone Capital GmbH,DE,tier1_single_issued,2,DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:27+00:00
U19596,1MSCIm,MSCI Inc,MSCI,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300HTIN2PD78UB763,MSCI INC.,US,tier2_legal_form_match,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:28+00:00
U19601,1MTCHm,Match Group Inc,MATCH GROUP,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:30+00:00
U19725,1SLBm,SLB Ltd,SLB,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,CW|DE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:31+00:00
U19730,1SNOWm,Snowflake Inc,SNOWFLAKE,resolved,tier1_single_issued_registration_among_exact_matches,254900CJNSY1K7T53Z16,SNOWFLAKE INC.,US,tier1_single_issued,2,SE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:32+00:00
U19764,1TEAMm,Atlassian Corp,ATLASSIAN,resolved,tier1_single_issued_registration_among_exact_matches,549300V7ZY5P02D2MY38,ATLASSIAN CORPORATION,US,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:33+00:00
U19783,1TOSTm,Toast Inc,TOAST,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300TN1PZNLCD4I551,"TOAST, INC.",US,tier2_legal_form_match,3,FR|IN|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:34+00:00
U19838,1WABm,Westinghouse Air Brake Technologies Corp,WESTINGHOUSE AIR BRAKE TECHNOLOGIES,resolved,tier1_single_issued_registration_among_exact_matches,06BTX5UWZD0GQ5N5Y745,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORPORATION,US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:35+00:00
U19977,2EDd,SolarEdge Technologies Inc,SOLAREDGE TECHNOLOGIES,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,IL|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:35+00:00
U19983,2INVd,2invest AG,2INVEST,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CH|DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:36+00:00
U19995,2S3d,APA Corp,APA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:37+00:00
U20025,32IDl,Renold PLC,RENOLD,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,DE|GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:38+00:00
U20110,3BXd,Box Inc,BOX,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300KQUCPD8687YS68,"BOX, INC.",US,tier2_legal_form_match,3,FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:39+00:00
U20187,3RQd,Sagicor Financial Co Ltd,SAGICOR FINANCIAL,resolved,tier1_single_issued_registration_among_exact_matches,984500P7FADAA3A50B04,Sagicor Financial Company Ltd.,BM,tier1_single_issued,2,BM,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:40+00:00
U20231,433d,Appen Ltd,APPEN,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,AU|DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:41+00:00
U20256,4850d,Amcor PLC,AMCOR,resolved,tier1_single_issued_registration_among_exact_matches,549300GSODGFCDQ3DI89,AMCOR PLC,JE,tier1_single_issued,2,JE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:42+00:00
U20271,4BWd,BWX Technologies Inc,BWX TECHNOLOGIES,resolved,tier1_single_issued_registration_among_exact_matches,549300NP85N265KWMS58,"BWX TECHNOLOGIES, INC.",US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:43+00:00
U20276,4Cs,4c Group AB,4C GROUP,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,8945002E2CEXZODDOT51,4C Group AB,SE,tier2_legal_form_match,3,DE|IN|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:44+00:00
U20330,54n,Hopewell Holdings Ltd,HOPEWELL HOLDINGS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,HK|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:45+00:00
U20346,5B9d,Broadridge Financial Solutions Inc,BROADRIDGE FINANCIAL SOLUTIONS,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300KZDJZQ2YIHRC28,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",US,tier2_legal_form_match,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:46+00:00
U20403,6457n,Glory Ltd,GLORY,resolved,tier1_single_issued_registration_among_exact_matches,213800B4BNC2DSQN6184,GLORY COMPANY LIMITED,JE,tier1_single_issued,2,FR|JE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:47+00:00
U20443,6CPd,Advantage Solutions Inc,ADVANTAGE SOLUTIONS,resolved,tier1_single_issued_registration_among_exact_matches,549300J9HE5O3L338K09,ADVANTAGE SOLUTIONS INC.,CA,tier1_single_issued,2,CA|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:49+00:00
U20500,7846n,Pilot Corp,PILOT,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,BE|DE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:50+00:00
U20579,891n,Trinity Ltd,TRINITY,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,5,DE|FR|IN,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:51+00:00
U20622,9735n,Secom Co Ltd,SECOM,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:52+00:00
U20653,9TSd,Tubesolar AG,TUBESOLAR,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:52+00:00
U20675,AAALFn,Aareal Bank AG,AAREAL BANK,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,DE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:53+00:00
U20680,AAHd,Ahlers AG,AHLERS,resolved,tier1_single_issued_registration_among_exact_matches,529900H4N8U3AQU5CC35,Ahlers GmbH,DE,tier1_single_issued,2,DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:54+00:00
U20691,AATw,ALTA SA,ALTA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,FR|IT|LU,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:55+00:00
U20701,ABAd,Alba SE,ALBA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,9,AT|BM|FR|LU,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:56+00:00
U20706,ABEw,AB SA,AB,resolved,tier1_single_issued_registration_among_exact_matches,969500J0XAG2VIE6OX16,AB,FR,tier1_single_issued,3,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:57+00:00
U20742,ACGw,Ac SA,AC,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:05:59+00:00
U20770,ACTw,Action SA,ACTION,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,BE|DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:00+00:00
U20819,ADVm,Adventure SpA,ADVENTURE,resolved,tier1_single_issued_registration_among_exact_matches,894500L0X4JEG45MK304,ADVENTURE SPA,IT,tier1_single_issued,3,FR|IN|IT,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:01+00:00
U20856,AEXAFn,Atos,ATOS,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300S4MS8CGINIFD34,ATOS,ZA,tier2_legal_form_match,4,CH|DE|IT|ZA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:02+00:00
U20900,AGOw,Agora SA,AGORA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,7,FR|KY|LU|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:03+00:00
U20929,AIEAl,Airea PLC,AIREA,resolved,tier1_single_issued_registration_among_exact_matches,391200I9WR9WP3QPNO25,AIREA GmbH,DE,tier1_single_issued,3,DE|FR|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:04+00:00
U20998,ALAMAp,AMA Corp PLC,AMA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,5,BE|DE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:06+00:00
U21004,ALAUDp,Audacia SA,AUDACIA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,AT|FR|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:06+00:00
U21029,ALCGMp,Cegedim SA,CEGEDIM,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:07+00:00
U21033,ALCLSp,Cellectis SA,CELLECTIS,resolved,tier1_single_issued_registration_among_exact_matches,5493000KKX5VQ37Q2W83,CELLECTIS,FR,tier1_single_issued,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:08+00:00
U21038,ALCPBp,Capital B,CAPITAL B,resolved,tier1_single_issued_registration_among_exact_matches,969500EFNNFB2DRUC163,CAPITAL B,FR,tier1_single_issued,2,DE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:10+00:00
U21058,ALEMGp,Laboratoires Euromedis,LABORATOIRES EUROMEDIS,resolved,tier1_single_issued_registration_among_exact_matches,9695004RFDS89YEZN363,LABORATOIRES EUROMEDIS,FR,tier1_single_issued,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:11+00:00
U21065,ALEUPp,Europlasma,EUROPLASMA,resolved,tier1_single_issued_registration_among_exact_matches,969500WYVNHBV1ABQ250,EUROPLASMA,FR,tier1_single_issued,2,AT|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:12+00:00
U21083,ALGIDp,Egide SA,EGIDE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:13+00:00
U21092,ALHFp,HF Co,HF,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:14+00:00
U21112,ALIw,Altus SA,ALTUS,resolved,tier1_single_issued_registration_among_exact_matches,969500I2KAMW6CHO1V28,ALTUS,FR,tier1_single_issued,2,BZ|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:15+00:00
U21116,ALKEYp,Keyrus,KEYRUS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,BE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:16+00:00
U21125,ALLGOp,Largo SA,LARGO,resolved,tier1_single_issued_registration_among_exact_matches,969500NKTBKWRR93CY32,LARGO,FR,tier1_single_issued,4,BE|CA|FR|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:17+00:00
U21139,ALMINp,Mint SA,MINT,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,6,DE|FR|IT,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:18+00:00
U21174,ALPRGp,Prologue,PROLOGUE,resolved,tier1_single_issued_registration_among_exact_matches,9695002QW200T6HJQR87,PROLOGUE,FR,tier1_single_issued,4,CA|FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:19+00:00
U21183,ALRGRp,Rougier SA,ROUGIER,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,969500G6LC624T55MP11,ROUGIER SA,FR,tier2_legal_form_match,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:20+00:00
U21184,ALRIBp,Riber SA,RIBER,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,BE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:21+00:00
U21190,ALRf,Alro SA,ALRO,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,5493008G6W6SORM2JG98,ALRO SA,RO,tier2_legal_form_match,3,BE|RO,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:22+00:00
U21201,ALSTIp,STIF SA,STIF,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:23+00:00
U21205,ALTAOp,Aton SA,ATON,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,DE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:24+00:00
U21214,ALTRn,Altair Engineering Inc,ALTAIR ENGINEERING,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,DE|GB|SE|ZA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:25+00:00
U21225,ALVDMp,Voyageurs du Monde,VOYAGEURS DU MONDE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,CH|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:26+00:00
U21237,ALWNy,Allwyn AG,ALLWYN,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CH,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:27+00:00
U21239,ALXAd,Alexanderwerk AG,ALEXANDERWERK,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:27+00:00
U21307,AMCw,Amica SA,AMICA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,FR|IT,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:28+00:00
U21396,APAn,Apache Corp,APACHE,resolved,tier1_single_issued_registration_among_exact_matches,549300LXVKWP8HH8X512,APACHE CORPORATION,LR,tier1_single_issued,4,FR|LR|LU|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:30+00:00
U21413,ARCCn,Ares Capital Corp,ARES CAPITAL,resolved,tier1_single_issued_registration_among_exact_matches,969500POXLUTP3O6OK06,ARES CAPITAL,FR,tier1_single_issued,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:31+00:00
U21444,ARNAn,Arena Pharmaceuticals Inc,ARENA PHARMACEUTICALS,resolved,tier1_single_issued_registration_among_exact_matches,2138005E13XRNZAKPK09,ARENA PHARMACEUTICALS LIMITED,GB,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:32+00:00
U21454,ARVENp,Arverne Group SA,ARVERNE GROUP,resolved,tier1_single_issued_registration_among_exact_matches,894500FOM6WHY0KFW309,ARVERNE GROUP,FR,tier1_single_issued,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:33+00:00
U21457,ARXn,ARC Resources Ltd,ARC RESOURCES,resolved,tier1_single_issued_registration_among_exact_matches,5493000OCGNQZEVTDT08,ARC Resources Ltd.,CA,tier1_single_issued,3,CA|CH,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:35+00:00
U21532,ATOMl,Atome PLC,ATOME,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,213800PLO4T7BYXL5I51,ATOME PLC,GB,tier2_legal_form_match,8,FR|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:36+00:00
U21578,AVTn,Avnet Inc,AVNET,resolved,tier1_single_issued_registration_among_exact_matches,XJI53DCPL7QABOWK4Z75,"AVNET, INC.",US,tier1_single_issued,3,CH|IE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:37+00:00
U21644,B4B0d,METRO AG,METRO,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,5299006EQ03K3SSUYS12,METRO AG,DE,tier2_legal_form_match,5,CA|DE|FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:38+00:00
