asset_id,ticker,company_name,exchange,cik,enrichment_status,records,metrics_available,annual_records,quarterly_records,latest_filed,latest_period_end,quality_status,missing_metrics,quality_flags
U19785,1TRMBm,Trimble Inc,CBOE_EUROPE,0000864749,ENRICHED_SEC_READY,2032,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,743,1289,2026-08-12,2026-07-03,NORMALIZED_READY,,
U19801,1UC0d,Cue Biopharma Inc,CBOE_EUROPE,0001645460,ENRICHED_SEC_READY,715,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,135,580,2026-08-14,2026-06-30,NORMALIZED_READY,,
U19805,1UNPm,Union Pacific Corp,CBOE_EUROPE,0000100885,ENRICHED_SEC_READY,2245,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,827,1418,2026-07-23,2026-06-30,NORMALIZED_READY,,
U19807,1UPSTm,Upstart Holdings Inc,CBOE_EUROPE,0001647639,ENRICHED_SEC_READY,654,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,138,516,2026-08-04,2026-06-30,NORMALIZED_READY,,
U19814,1VEEVm,Veeva Systems Inc,CBOE_EUROPE,0001393052,ENRICHED_SEC_READY,1506,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,539,967,2026-08-27,2026-07-31,NORMALIZED_READY,,
U19821,1VKTXm,Viking Therapeutics Inc,CBOE_EUROPE,0001607678,ENRICHED_SEC_READY,865,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,193,672,2026-07-29,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U19831,1VRTm,Vertiv Holdings Co,CBOE_EUROPE,0001674101,ENRICHED_SEC_READY,937,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,286,651,2026-07-29,2026-06-30,NORMALIZED_READY,,
U19931,26CAd,ImmunityBio Inc,CBOE_EUROPE,0001326110,ENRICHED_SEC_READY,1137,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,351,786,2026-08-04,2026-06-30,NORMALIZED_READY,,
U19979,2H51d,Ocugen Inc,CBOE_EUROPE,0001372299,ENRICHED_SEC_READY,984,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,259,725,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19991,2ONd,Peloton Interactive Inc,CBOE_EUROPE,0001639825,ENRICHED_SEC_READY,771,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,251,520,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19993,2RJAd,Phunware Inc,CBOE_EUROPE,0001665300,ENRICHED_SEC_READY,728,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,142,586,2026-08-10,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U20001,2X0d,Corteva Inc,CBOE_EUROPE,0001755672,ENRICHED_SEC_READY,825,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,205,620,2026-07-31,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U20003,2XTd,DXC Technology Co,CBOE_EUROPE,0001688568,ENRICHED_SEC_READY,1063,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,253,810,2026-07-31,2026-06-30,NORMALIZED_READY,,
U20087,38Id,Intellia Therapeutics Inc,CBOE_EUROPE,0001652130,ENRICHED_SEC_READY,931,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,263,668,2026-08-06,2026-06-30,NORMALIZED_READY,,
U20125,3E7d,Evergy Inc,CBOE_EUROPE,0001711269,ENRICHED_SEC_READY,993,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,277,716,2026-05-07,2026-03-31,NORMALIZED_PARTIAL,liabilities,concept_missing
U20161,3LNd,Live Nation Entertainment Inc,CBOE_EUROPE,0001335258,ENRICHED_SEC_READY,1694,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,600,1094,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U20188,3S9d,Sunrun Inc,CBOE_EUROPE,0001469367,ENRICHED_SEC_READY,1311,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,414,897,2026-08-05,2026-06-30,NORMALIZED_READY,,
U20217,3U6d,UGI Corp,CBOE_EUROPE,0000884614,ENRICHED_SEC_READY,2365,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,846,1519,2026-08-06,2026-06-30,NORMALIZED_READY,,
U20240,45Td,IES Holdings Inc,CBOE_EUROPE,0001048268,ENRICHED_SEC_READY,1895,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,753,1142,2026-07-31,2026-06-30,NORMALIZED_READY,,
U20273,4CC0d,ClearSign Technologies Corp,CBOE_EUROPE,0001434524,ENRICHED_SEC_READY,1204,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,391,813,2026-08-14,2026-06-30,NORMALIZED_READY,,
U20274,4CUd,Centrus Energy Corp,CBOE_EUROPE,0001065059,ENRICHED_SEC_READY,1558,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,472,1086,2026-08-06,2026-06-30,NORMALIZED_READY,,
U20277,4DNd,Denali Therapeutics Inc,CBOE_EUROPE,0001714899,ENRICHED_SEC_READY,897,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,258,639,2026-08-06,2026-06-30,NORMALIZED_READY,,
U20282,4LLd,Teladoc Health Inc,CBOE_EUROPE,0001477449,ENRICHED_SEC_READY,916,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,258,658,2026-07-30,2026-06-30,NORMALIZED_READY,,
U20283,4MDd,Digital Turbine Inc,CBOE_EUROPE,0000317788,ENRICHED_SEC_READY,1415,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,355,1060,2026-08-05,2026-06-30,NORMALIZED_READY,,
U20285,4PGd,Otis Worldwide Corp,CBOE_EUROPE,0001781335,ENRICHED_SEC_READY,707,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,182,525,2026-07-23,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U20302,4VKd,Aon PLC,CBOE_EUROPE,0000315293,ENRICHED_SEC_READY,2007,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,694,1313,2026-07-29,2026-06-30,NORMALIZED_READY,,
U20356,5GHd,Guardant Health Inc,CBOE_EUROPE,0001576280,ENRICHED_SEC_READY,746,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,184,562,2026-07-30,2026-06-30,NORMALIZED_READY,,
U20373,5QZ0d,QuantumScape Corp,CBOE_EUROPE,0001811414,ENRICHED_SEC_READY,546,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,145,401,2026-07-24,2026-06-30,NORMALIZED_PARTIAL,revenue,concept_missing
U20400,63Gd,Paramount Skydance Corp,CBOE_EUROPE,0002041610,ENRICHED_SEC_READY,148,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,34,114,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U20445,6D8d,DuPont de Nemours Inc,CBOE_EUROPE,0001666700,ENRICHED_SEC_READY,981,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,302,679,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U20447,6HAd,HA Sustainable Infrastructure Capital Inc,CBOE_EUROPE,0001561894,ENRICHED_SEC_READY,1371,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,475,896,2026-08-07,2026-06-30,NORMALIZED_READY,,
U20497,76Wd,H2O America,CBOE_EUROPE,0000766829,ENRICHED_SEC_READY,1574,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,538,1036,2026-04-29,2026-03-31,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U20501,788d,Coupang Inc,CBOE_EUROPE,0001834584,ENRICHED_SEC_READY,596,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,130,466,2026-08-04,2026-06-30,NORMALIZED_READY,,
U20509,7B0d,SentinelOne Inc,CBOE_EUROPE,0001583708,ENRICHED_SEC_READY,560,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,130,430,2026-08-28,2026-07-31,NORMALIZED_READY,,
U20514,7JAd,Butterfly Network Inc,CBOE_EUROPE,0001804176,ENRICHED_SEC_READY,700,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,176,524,2026-07-30,2026-06-30,NORMALIZED_READY,,
U20522,7XUd,Kyndryl Holdings Inc,CBOE_EUROPE,0001867072,ENRICHED_SEC_READY,486,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,156,330,2026-08-05,2026-06-30,NORMALIZED_READY,,
U20525,8020d,Hillman Solutions Corp,CBOE_EUROPE,0001822492,ENRICHED_SEC_READY,601,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,158,443,2026-08-04,2026-06-27,NORMALIZED_PARTIAL,capex,concept_missing
U20543,82Wd,Hims & Hers Health Inc,CBOE_EUROPE,0001773751,ENRICHED_SEC_READY,646,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,132,514,2026-08-10,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U20570,87Pd,SharonAI Holdings Inc,CBOE_EUROPE,0002068385,ENRICHED_SEC_READY,91,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,19,72,2026-08-11,2026-06-30,NORMALIZED_READY,,
U20585,8LL0d,374Water Inc,CBOE_EUROPE,0000933972,ENRICHED_SEC_READY,1136,assets|capex|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,276,860,2026-08-14,2026-06-30,NORMALIZED_PARTIAL,eps_basic,concept_missing
U20587,8QJ0d,Marqeta Inc,CBOE_EUROPE,0001522540,ENRICHED_SEC_READY,464,assets|capex|equity|liabilities|net_income|operating_cash_flow|revenue,100,364,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,eps_basic|eps_diluted,concept_missing
U20649,9MKd,Keel Infrastructure Corp,CBOE_EUROPE,0001812477,ENRICHED_SEC_READY,69,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,23,46,2026-08-10,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U20655,9WYd,Texas Pacific Land Corp,CBOE_EUROPE,0001811074,ENRICHED_SEC_READY,641,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,157,484,2026-08-05,2026-06-30,NORMALIZED_READY,,
U20684,AAOIn,Applied Optoelectronics Inc,CBOE_EUROPE,0001158114,ENRICHED_SEC_READY,1644,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,622,1022,2026-08-06,2026-06-30,NORMALIZED_READY,,
U20728,ACADn,ACADIA Pharmaceuticals Inc,CBOE_EUROPE,0001070494,ENRICHED_SEC_READY,1421,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,549,872,2026-08-05,2026-06-30,NORMALIZED_READY,,
U20743,ACHCn,Acadia Healthcare Co Inc,CBOE_EUROPE,0001520697,ENRICHED_SEC_READY,1759,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,601,1158,2026-04-30,2026-03-31,NORMALIZED_READY,,
U20896,AGIOn,Agios Pharmaceuticals Inc,CBOE_EUROPE,0001439222,ENRICHED_SEC_READY,1227,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,378,849,2026-07-30,2026-06-30,NORMALIZED_READY,,
U20906,AGTd,AptarGroup Inc,CBOE_EUROPE,0000896622,ENRICHED_SEC_READY,1808,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,638,1170,2026-07-31,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U20910,AH91d,AMC Entertainment Holdings Inc,CBOE_EUROPE,0001411579,ENRICHED_SEC_READY,1460,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,483,977,2026-07-23,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U21131,ALLYn,Ally Financial Inc,CBOE_EUROPE,0000040729,ENRICHED_SEC_READY,2073,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,814,1259,2026-07-23,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U21324,AMKRn,Amkor Technology Inc,CBOE_EUROPE,0001047127,ENRICHED_SEC_READY,1948,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,577,1371,2026-04-28,2026-03-31,NORMALIZED_READY,,
U21329,AMS1d,American Superconductor Corp,CBOE_EUROPE,0000880807,ENRICHED_SEC_READY,1740,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,569,1171,2026-08-05,2026-06-30,NORMALIZED_READY,,
U21561,AVAn,Avista Corp,CBOE_EUROPE,0000104918,ENRICHED_SEC_READY,1943,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,660,1283,2026-08-03,2026-06-30,NORMALIZED_READY,,
U21649,B72d,AtaiBeckley Inc,CBOE_EUROPE,0002081043,ENRICHED_SEC_READY,68,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,20,48,2026-08-11,2026-06-30,NORMALIZED_READY,,
U21697,BAXn,Baxter International Inc,CBOE_EUROPE,0000010456,ENRICHED_SEC_READY,2062,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,837,1225,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U21751,BDCn,Belden Inc,CBOE_EUROPE,0000913142,ENRICHED_SEC_READY,1700,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,607,1093,2026-07-30,2026-06-28,NORMALIZED_PARTIAL,liabilities,concept_missing
U21792,BICd,BTCS Inc,CBOE_EUROPE,0001436229,ENRICHED_SEC_READY,1190,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,241,949,2026-08-19,2026-06-30,NORMALIZED_READY,,
U21852,BJn,BJ's Wholesale Club Holdings Inc,CBOE_EUROPE,0001531152,ENRICHED_SEC_READY,993,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,290,703,2026-08-25,2026-08-01,NORMALIZED_READY,,
U21853,BKDn,Brookdale Senior Living Inc,CBOE_EUROPE,0001332349,ENRICHED_SEC_READY,1682,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,560,1122,2026-08-10,2026-06-30,NORMALIZED_READY,,
U22025,BRXn,Brixmor Property Group Inc,CBOE_EUROPE,0001581068,ENRICHED_SEC_READY,1119,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,371,748,2026-07-27,2026-06-30,NORMALIZED_PARTIAL,capex|revenue,concept_missing
U22058,BTJn,Atmos Energy Corp,CBOE_EUROPE,0000731802,ENRICHED_SEC_READY,1485,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,543,942,2026-08-05,2026-06-30,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U22148,CA8Ad,CACI International Inc,CBOE_EUROPE,0000016058,ENRICHED_SEC_READY,1870,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,744,1126,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U22158,CALn,Caleres Inc,CBOE_EUROPE,0000014707,ENRICHED_SEC_READY,1707,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,571,1136,2026-06-09,2026-05-02,NORMALIZED_PARTIAL,liabilities,concept_missing
U22283,CDLXn,Cardlytics Inc,CBOE_EUROPE,0001666071,ENRICHED_SEC_READY,876,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,218,658,2026-08-05,2026-06-30,NORMALIZED_READY,,
U22325,CENXn,Century Aluminum Co,CBOE_EUROPE,0000949157,ENRICHED_SEC_READY,1646,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,649,997,2026-08-06,2026-06-30,NORMALIZED_READY,,
U22364,CGNXn,Cognex Corp,CBOE_EUROPE,0000851205,ENRICHED_SEC_READY,1658,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,502,1156,2026-08-06,2026-07-05,NORMALIZED_READY,,
U22373,CHGGn,Chegg Inc,CBOE_EUROPE,0001364954,ENRICHED_SEC_READY,1243,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,441,802,2026-08-06,2026-06-30,NORMALIZED_READY,,
U22432,CLBn,Core Laboratories NV,CBOE_EUROPE,0001958086,ENRICHED_SEC_READY,364,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,81,283,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U22435,CLDXn,Celldex Therapeutics Inc,CBOE_EUROPE,0000744218,ENRICHED_SEC_READY,1145,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,364,781,2026-08-06,2026-06-30,NORMALIZED_READY,,
U22464,CLOVRn,Clover Health Investments Corp,CBOE_EUROPE,0001801170,ENRICHED_SEC_READY,615,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,134,481,2026-08-07,2026-06-30,NORMALIZED_READY,,
U22515,CNKn,Cinemark Holdings Inc,CBOE_EUROPE,0001385280,ENRICHED_SEC_READY,1755,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,652,1103,2026-05-01,2026-03-31,NORMALIZED_READY,,
U22517,CNMDn,CONMED Corp,CBOE_EUROPE,0000816956,ENRICHED_SEC_READY,1946,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,734,1212,2026-07-29,2026-06-30,NORMALIZED_READY,,
U22597,COZd,Cognizant Technology Solutions Corp,CBOE_EUROPE,0001058290,ENRICHED_SEC_READY,2184,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,783,1401,2026-04-29,2026-03-31,NORMALIZED_READY,,
U22612,CPTn,Camden Property Trust,CBOE_EUROPE,0000906345,ENRICHED_SEC_READY,1773,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,599,1174,2026-07-31,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U22655,CS1d,Expand Energy Corp,CBOE_EUROPE,0000895126,ENRICHED_SEC_READY,1836,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,526,1310,2026-04-28,2026-03-31,NORMALIZED_READY,,
U22732,CWHn,Camping World Holdings Inc,CBOE_EUROPE,0001669779,ENRICHED_SEC_READY,1005,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,281,724,2026-07-31,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U22836,DDNd,Darden Restaurants Inc,CBOE_EUROPE,0000940944,ENRICHED_SEC_READY,1895,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|revenue,711,1184,2026-07-24,2026-05-31,NORMALIZED_PARTIAL,operating_cash_flow,concept_missing
U23030,DOCUn,DocuSign Inc,CBOE_EUROPE,0001261333,ENRICHED_SEC_READY,806,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,190,616,2026-09-04,2026-07-31,NORMALIZED_READY,,
U23061,DRHn,DiamondRock Hospitality Co,CBOE_EUROPE,0001298946,ENRICHED_SEC_READY,1594,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,532,1062,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U23156,E050d,Easterly Government Properties Inc,CBOE_EUROPE,0001622194,ENRICHED_SEC_READY,1204,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,361,843,2026-08-03,2026-06-30,NORMALIZED_READY,,
U23170,E7Pd,Indivior Pharmaceuticals Inc,CBOE_EUROPE,0001625297,ENRICHED_SEC_READY,246,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,58,188,2026-08-03,2026-06-30,NORMALIZED_READY,,
U23180,EAFn,GrafTech International Ltd,CBOE_EUROPE,0000931148,ENRICHED_SEC_READY,1542,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,391,1151,2026-07-24,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U23314,EI2d,Erie Indemnity Co,CBOE_EUROPE,0000922621,ENRICHED_SEC_READY,1262,assets|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,401,861,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,capex|eps_basic,concept_missing
U23379,ELSn,Equity LifeStyle Properties Inc,CBOE_EUROPE,0000895417,ENRICHED_SEC_READY,2040,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,728,1312,2026-04-28,2026-03-31,NORMALIZED_PARTIAL,capex,concept_missing
U23504,ENRn,Energizer Holdings Inc,CBOE_EUROPE,0001632790,ENRICHED_SEC_READY,1240,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,457,783,2026-08-04,2026-06-30,NORMALIZED_READY,,
U23526,EOLSn,Evolus Inc,CBOE_EUROPE,0001570562,ENRICHED_SEC_READY,809,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,151,658,2026-08-05,2026-06-30,NORMALIZED_READY,,
U23552,ER4d,Emergent BioSolutions Inc,CBOE_EUROPE,0001367644,ENRICHED_SEC_READY,1959,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,709,1250,2026-08-06,2026-06-30,NORMALIZED_READY,,
U23642,ESRTn,Empire State Realty Trust Inc,CBOE_EUROPE,0001541401,ENRICHED_SEC_READY,1351,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,478,873,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U23649,ET9d,Circle Internet Group Inc,CBOE_EUROPE,0001876042,ENRICHED_SEC_READY,165,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,31,134,2026-08-05,2026-06-30,NORMALIZED_READY,,
U23825,EXELn,Exelixis Inc,CBOE_EUROPE,0000939767,ENRICHED_SEC_READY,1681,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,618,1063,2026-08-05,2026-07-03,NORMALIZED_READY,,
U23845,EYEn,National Vision Holdings Inc,CBOE_EUROPE,0001710155,ENRICHED_SEC_READY,1053,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,342,711,2026-08-13,2026-07-04,NORMALIZED_PARTIAL,liabilities,concept_missing
U23854,F9Qd,Eos Energy Enterprises Inc,CBOE_EUROPE,0001805077,ENRICHED_SEC_READY,623,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,121,502,2026-08-05,2026-06-30,NORMALIZED_READY,,
U23856,FA1d,FactSet Research Systems Inc,CBOE_EUROPE,0001013237,ENRICHED_SEC_READY,1841,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,602,1239,2026-07-01,2026-05-31,NORMALIZED_READY,,
U23910,FDXHv,Fedex Freight Holding Co Inc,CBOE_EUROPE,0002082247,ENRICHED_SEC_READY,21,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,21,0,2026-08-05,2026-05-31,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U23988,FIVEBn,Five Below Inc,CBOE_EUROPE,0001177609,ENRICHED_SEC_READY,1918,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,705,1213,2026-09-03,2026-08-01,NORMALIZED_READY,,
U24124,FRMIl,Fermi Inc,CBOE_EUROPE,0002071778,ENRICHED_SEC_READY,68,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,9,59,2026-08-14,2026-06-30,NORMALIZED_PARTIAL,revenue,concept_missing
U24141,FS5Ad,FS KKR Capital Corp,CBOE_EUROPE,0001422183,ENRICHED_SEC_READY,436,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,180,256,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex|revenue,concept_missing
U24155,FSLYRn,Fastly Inc,CBOE_EUROPE,0001517413,ENRICHED_SEC_READY,625,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,149,476,2026-08-05,2026-06-30,NORMALIZED_PARTIAL,revenue,concept_missing
U24233,G84d,Generac Holdings Inc,CBOE_EUROPE,0001474735,ENRICHED_SEC_READY,1939,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,761,1178,2026-08-04,2026-06-30,NORMALIZED_READY,,
U24288,GDDYn,GoDaddy Inc,CBOE_EUROPE,0001609711,ENRICHED_SEC_READY,923,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,275,648,2026-07-31,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U24444,GNWn,Genworth Financial Inc,CBOE_EUROPE,0001276520,ENRICHED_SEC_READY,2343,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,927,1416,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U24457,GOGOn,Gogo Inc,CBOE_EUROPE,0001537054,ENRICHED_SEC_READY,1200,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,394,806,2026-08-06,2026-06-30,NORMALIZED_READY,,
U24487,GOVd,Insulet Corp,CBOE_EUROPE,0001145197,ENRICHED_SEC_READY,1718,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,625,1093,2026-08-05,2026-06-30,NORMALIZED_READY,,
U24496,GPROn,GoPro Inc,CBOE_EUROPE,0001500435,ENRICHED_SEC_READY,1242,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,291,951,2026-08-10,2026-06-30,NORMALIZED_READY,,
U24527,GRPNn,Groupon Inc,CBOE_EUROPE,0001490281,ENRICHED_SEC_READY,1840,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,700,1140,2026-08-06,2026-06-30,NORMALIZED_READY,,
