ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons
BMEA,"Biomea Fusion, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,91820288.0,1.27,1514120.0,1514120.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1922932.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BMGL,Basel Medical Group Ltd - ordinary shares,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,10228841.0,0.5445,451450.0,451450.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,245814.525,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,109736640.0,4.3,2200.0,2200.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9460.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BMM,Blue Moon Metals Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Other Industrial Metals & Mining,common_stock,True,760123968.0,7.25,110652.0,110652.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,802227.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,LOW_DOLLAR_VOLUME,LOW_DOLLAR_VOLUME
BMR,Beamr Imaging Ltd. - Ordinary Share,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,26866650.0,1.73,108039.0,108039.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,186907.47,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BMRA,"Biomerica, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,6551370.0,2.12,22931.0,22931.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,48613.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BNAI,Brand Engagement Network Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,144275424.0,22.17,605509.0,605509.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13424134.53,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
BNBX,BNB Plus Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,3893700.0,0.541,894469.0,894469.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,483907.7290000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BNC,CEA Industries Inc. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,92655016.0,2.16,275584.0,275584.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,595261.4400000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BNGO,"Bionano Genomics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,13425750.0,1.17,309295.0,309295.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,361875.15,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BNKK,"Bonk, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,12481466.0,1.56,264598.0,264598.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,412772.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BNR,Burning Rock Biotech Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Diagnostics & Research,common_stock,True,97131816.0,9.21,27839.0,27839.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,256397.19000000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BNRG,Brenmiller Energy Ltd - Ordinary Shares,NASDAQ,USA,North America,USD,Utilities,Utilities - Renewable,common_stock,True,697291.0,1.29,889253.0,889253.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1147136.37,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BNZI,"Banzai International, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,4383710.0,3.01,246920.0,246920.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,743229.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BODI,"The Beachbody Company, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,73721160.0,10.18,78988.0,78988.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,804097.84,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BOF,BranchOut Food Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,57588272.0,3.76,84828.0,84828.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,318953.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BOLD,"Boundless Bio, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,31899038.0,1.42,216841.0,216841.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,307914.22,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,8762345.0,4.56,24573.0,24573.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,112052.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BON,Bon Natural Life Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Basic Materials,Specialty Chemicals,common_stock,True,12713311.0,1.25,17198.0,17198.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,21497.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BOOM,DMC Global Inc. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Conglomerates,common_stock,True,137959760.0,6.74,311884.0,311884.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2102098.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Communication Equipment,common_stock,True,29256712.0,4.15,61223.0,61223.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,254075.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BOT,"RoboStrategy, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,,37.49,867382.0,867382.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32518151.180000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MISSING_MARKET_CAP,MISSING_MARKET_CAP
BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,104269632.0,22.95,10196.0,10196.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,233998.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BOXL,Boxlight Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Consumer Electronics,common_stock,True,2721160.0,0.68,379698.0,379698.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,258194.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,74659816.0,10.11,6468.0,6468.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,65391.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BPRN,"Princeton Bancorp, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,239888704.0,35.22,9717.0,9717.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,342232.74,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BRAG,Bragg Gaming Group Inc. - Common Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Gambling,common_stock,True,41523776.0,1.62,39398.0,39398.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,63824.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BRBI,BRBI BR Partners S.A. - ADSs,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,308422240.0,11.7499,2969.0,2969.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,34885.4531,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,136124944.0,6.31,609365.0,609365.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3845093.15,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BRFH,Barfresh Food Group Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Beverages - Non-Alcoholic,common_stock,True,35838572.0,2.22,8926.0,8926.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19815.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BRID,Bridgford Foods Corporation - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,66079340.0,7.28,2730.0,2730.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19874.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BRLS,Borealis Foods Inc. - Class A Common Shares,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,33697396.0,1.57,268076.0,268076.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,420879.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Luxury Goods,common_stock,True,120429432.0,1.19,66436.0,66436.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,79058.84,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BRNS,Barinthus Biotherapeutics plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,26637564.0,0.6521,23542.0,23542.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15351.7382,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BRTX,"BioRestorative Therapies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,10318660.0,0.405,13846463.0,13846463.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5607817.515000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM
BSBK,Bogota Financial Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,114789792.0,8.93,13415.0,13415.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,119795.95,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BSET,"Bassett Furniture Industries, Incorporated - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",common_stock,True,122963672.0,14.22,30882.0,30882.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,439142.04,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BSVN,Bank7 Corp. - Common stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,429131680.0,45.08,12074.0,12074.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,544295.9199999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BTAI,"BioXcel Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,34119752.0,1.105,1639760.0,1639760.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1811934.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BTBD,"BT Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,7050585.0,1.14,939346.0,939346.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1070854.44,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BTCS,BTCS Inc. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,64707980.0,1.3,801276.0,801276.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1041658.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BTCT,BTC Digital Ltd. - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Computer Hardware,common_stock,True,10278333.0,1.08,89815.0,89815.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,97000.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BTMD,Biote Corp. - Class A common stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,83194208.0,2.34,270946.0,270946.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,634013.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BTOC,Armlogi Holding Corp. - common stock,NASDAQ,USA,North America,USD,Industrials,Integrated Freight & Logistics,common_stock,True,15223432.0,0.335,419476.0,419476.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,140524.46000000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BTOG,Bit Origin Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Financial Data & Stock Exchanges,common_stock,True,2624855.0,1.63,572730.0,572730.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,933549.9,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BTTC,Black Titan Corp - Ordinary Shares,NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,10020398.0,0.93,43679.0,43679.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,40621.47,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BUUU,BUUU Group Limited - Class A Ordinary Share,NASDAQ,USA,North America,USD,Industrials,Specialty Business Services,common_stock,True,273631040.0,16.39,17388.0,17388.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,284989.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BVC,BitVentures Limited - Ordinary Share,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1696800128.0,10.1,2573.0,2573.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,25987.3,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,LOW_DOLLAR_VOLUME,LOW_DOLLAR_VOLUME
BVFL,"BV Financial, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,174824512.0,20.19,16646.0,16646.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,336082.74000000005,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BWEN,"Broadwind, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Specialty Industrial Machinery,common_stock,True,89169680.0,3.81,731533.0,731533.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2787140.73,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|DOLLAR_VOLUME_WATCHLIST_RANGE
BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ,USA,North America,USD,Consumer Defensive,Household & Personal Products,common_stock,True,3413755.0,1.06,91226.0,91226.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,96699.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BYFC,Broadway Financial Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,89815024.0,9.68,3607.0,3607.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,34915.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BYND,"Beyond Meat, Inc. - Common stock",NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,365583904.0,0.7094,55237982.0,55237982.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,39185824.4308,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|PRICE_BELOW_MINIMUM
BYRN,"Byrna Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,134299088.0,5.92,549185.0,549185.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3251175.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BYSI,"BeyondSpring, Inc. - Ordinary Shares",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,70314896.0,1.71,19206.0,19206.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32842.26,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BZFD,"BuzzFeed, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,110622960.0,1.4,3300458.0,3300458.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4620641.199999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BZUN,Baozun Inc. - American Depositary Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Internet Retail,common_stock,True,154040240.0,2.65,366011.0,366011.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,969929.15,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
CAAS,"China Automotive Systems, Inc. - Ordinary Share",NASDAQ,USA,North America,USD,Consumer Cyclical,Auto Parts,common_stock,True,133656208.0,4.43,30688.0,30688.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,135947.84,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
CABR,"Caring Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,11455297.0,1.26,88933.0,88933.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,112055.58,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
