asset_id,ticker,company_name,home_exchange,home_mic,home_country,home_currency,source_type,primary_fundamental_route,secondary_fundamental_route,fundamental_route_status,expected_identifier,provider_symbol_candidate,filing_registry_candidate,route_confidence,blocker_reason,phase,network_calls,fundamentals_downloaded,fundamentals_normalized,scoring_calculated,ranking_calculated,recommendations_generated,phase9c_authorized
U37143,NFN,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NFN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37144,HHFA,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,HHFA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37145,BOG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,BOG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37146,NB2,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NB2.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37147,M12,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,M12.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37148,DAR,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DAR.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37149,AIXA,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,AIXA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37150,DMRE,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DMRE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37151,DR0,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DR0.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37152,TTR1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,TTR1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37153,IBU,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,IBU.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37154,PSAN,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PSAN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37155,ADN1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ADN1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37156,FNTN,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,FNTN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37157,ELB,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ELB.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37158,BENH,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,BENH.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37159,HPHA,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,HPHA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37160,HRPK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,HRPK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37161,G24,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,G24.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37162,ECF,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ECF.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37163,PO1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PO1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37164,LQAG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,LQAG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37165,NC5A,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NC5A.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37166,CAP,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,CAP.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37167,DEF,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DEF.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37168,HLE,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,HLE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37169,DKG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DKG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37170,ERAG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ERAG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37171,HFG,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,HFG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37172,RTV,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RTV.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37173,TUF,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,TUF.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37174,GLJ,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,GLJ.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37175,SNG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SNG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37176,SVE,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SVE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37177,KSC,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,KSC.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37178,PTHH,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PTHH.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37179,AJ91,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,AJ91.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37180,BNR,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,BNR.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37181,GTK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,GTK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37182,FYB,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,FYB.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37183,ADS,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ADS.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37184,ABO,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ABO.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37185,NOEJ,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NOEJ.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37186,GSC1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,GSC1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37187,SMHN,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SMHN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37188,VNA,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VNA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37189,ILM1,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ILM1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37190,NF4,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NF4.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37191,PGH,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PGH.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37192,RSL2,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RSL2.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37193,BOSS,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,BOSS.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37194,RCMN,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RCMN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37195,SMWN,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SMWN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37196,ACWN,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ACWN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37197,SF3,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SF3.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37198,DBAN,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DBAN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37199,ADE,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ADE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37200,MPCK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MPCK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37201,ERWE,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ERWE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37202,BRNK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,BRNK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37203,BST,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,BST.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37204,FC9,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,FC9.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37205,WOLF,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,WOLF.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37206,ISHA,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ISHA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37207,IPOK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,IPOK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37208,VH2,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VH2.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37209,H2O,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,H2O.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37210,93M1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,93M1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37211,DFTK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DFTK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37212,T3T1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,T3T1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37213,CY1K,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,CY1K.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37214,VRL,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VRL.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37215,MXHN,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MXHN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37216,AAG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,AAG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37217,DHER,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DHER.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37218,VOTR,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VOTR.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37219,CYR,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,CYR.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37220,2HRA,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,2HRA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37221,SJJ,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SJJ.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37222,PYR,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PYR.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37223,DMP,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DMP.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37224,SB1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SB1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37225,AEIN,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,AEIN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37226,BKHT,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,BKHT.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37227,Z29,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,Z29.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37228,AG1,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,AG1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37229,ZN2,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ZN2.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37230,WEW,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,WEW.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37231,JEN,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,JEN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37232,MUX,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MUX.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
