asset_id,ticker,company_name,exchange,country,identity_status,overall_coverage_status,sector_text_source,macro_context_status,applicable_themes,macro_opportunity_score,macro_risk_score,macro_balance,macro_context_summary,macro_positive_context,macro_risk_context,macro_limitations,next_macro_research_steps,recommendation_generated,financial_advice,broker_actions_allowed,phase9c_authorized,phase
U37430,2X1,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AO,MACRO_CONTEXT_READY,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|HEALTHCARE_REGULATION|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,48.1429,64.1429,-16.0,Static macro/geopolitical context applied using 7 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; HEALTHCARE_REGULATION: Healthcare and biotech names face policy, reimbursement and trial/regulatory uncertainty.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.",Sector classification is conservative and derived only from existing local text fields; no live external classification was used.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37431,56S1,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37432,SOH1,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AO,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37433,6IV,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37434,1BR1,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37435,ESF0,LUX0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37436,DSYA,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37437,MCHA,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37438,AFR0,FRA0,XETR,FR,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|EU_SINGLE_MARKET_REGULATION|EUROZONE_ECB_MONETARY_POLICY,47.0,62.8333,-15.8333,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; EU_SINGLE_MARKET_REGULATION: EU-wide rules (competition, data protection, sustainability disclosure) add compliance cost but also create a large harmonized market -- a structural condition of EU membership, not a dated event.; EUROZONE_ECB_MONETARY_POLICY: Eurozone companies are exposed to ECB policy specifically, which can diverge from the US Federal Reserve cycle -- a structural fact of sharing the euro, not a dated event.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37439,GUI,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37440,BSP,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37441,BMT,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37442,ITB,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37443,LGI,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37444,PES,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37445,RIO1,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37446,SCT,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37447,BPE5,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37448,LLD,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37449,NPW1,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|UK_POST_BREXIT_TRADE_FRICTION,47.0,63.4,-16.4,Static macro/geopolitical context applied using 5 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.","No narrative signal text is available for this company (Europe's fundamentals extraction never captured descriptive text); sector classification relied on company_name keywords only, and none matched.",Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U37450,BCY,UKI0,XETR,GB,RESOLVED,IDENTITY_ONLY_NO_FUNDAMENTALS_YET,v2.38AN,MACRO_CONTEXT_READY,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY|BANK_CREDIT_CYCLE|UK_POST_BREXIT_TRADE_FRICTION,46.5,65.1667,-18.6667,Static macro/geopolitical context applied using 6 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.; BANK_CREDIT_CYCLE: Credit quality and funding costs can materially affect banks and lenders.; UK_POST_BREXIT_TRADE_FRICTION: Customs and regulatory divergence from the EU single market since Brexit is a structural, ongoing condition for UK-domiciled companies trading with the EU.",Sector classification is conservative and derived only from existing local text fields; no live external classification was used.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
