asset_id,ticker,company_name,exchange,cik,source_priority,candidate_matrix_status,fundamental_quality_status,price_quality_status,evidence_level,missing_reason,revenue_growth_yoy,revenue_growth_3y,gross_margin,operating_margin,net_margin,free_cash_flow_margin,debt_to_assets,cash_to_assets,shares_dilution_flag,profitability_positive_flag,growth_positive_flag,balance_sheet_risk_flag,return_1m,return_3m,return_6m,return_12m,volatility_3m,volatility_6m,max_drawdown_6m,max_drawdown_12m,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,trend_positive_flag,recent_high_breakout_flag,near_52w_high_flag,recovery_from_drawdown_flag,avg_volume_1m,avg_volume_3m,liquidity_available_flag,fundamental_signal_summary,price_signal_summary,risk_signal_summary,evidence_notes,scoring_calculated,ranking_calculated,recommendation_generated,phase
U00544,CCCC,"C4 Therapeutics, Inc. - Common Stock",NASDAQ,0001662579,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.010201,,,,-2.9208,-2.762428,0.285422,,,false,true,false,0.049861,-0.042929,0.226537,0.50996,0.621966,0.831346,-0.345404,-0.521008,-0.036873,0.250093,0.297953,false,false,false,false,2334909.52381,2975447.619048,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00546,CCEC,Capital Clean Energy Carriers Corp. - Common Share,NASDAQ,0001392326,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.633864,,,false,false,false,0.008011,0.036613,-0.025806,0.0689,0.259439,0.388675,-0.21558,-0.261722,0.01154,0.062829,0.050704,true,false,true,false,7052.380952,11498.412698,true,positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00548,CCG,Cheche Group Inc. - Class A Ordinary Shares,NASDAQ,0001965473,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,,,,false,false,false,0.12591,29.694444,18.833334,12.936937,95.383529,67.715924,-0.973191,-0.973191,0.482518,3.861818,2.279433,true,false,false,true,27390.47619,94747.761905,true,positive FCF flag false,3m return positive; 12m return positive; trend flag true,12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00549,CCHH,CCH Holdings Ltd - Class A Ordinary Shares,NASDAQ,0002074123,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_PARTIAL,PRICE_FEATURES_PARTIAL,medium,price_features_missing_or_partial,,,,,-0.279966,-0.078762,0.454147,,,false,false,false,-0.06015,2.101737,0.096491,,16.45689,11.666017,-0.799029,,0.064536,-0.237354,-0.283588,false,false,false,false,252090.47619,6203387.301587,true,net margin non-positive; positive FCF flag false,3m return positive; trend flag false,balance-sheet leverage not elevated,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00552,CCLD,"CareCloud, Inc. - Common Stock",NASDAQ,0001582982,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.087173,,,,0.089611,0.197371,0.320692,,,true,true,false,-0.138462,-0.046809,-0.145038,-0.391304,0.639381,0.699459,-0.454068,-0.454068,-0.054094,-0.172256,-0.124919,false,false,false,false,463861.904762,308038.095238,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00553,CCNE,CNB Financial Corporation - Common Stock,NASDAQ,0000736772,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.896131,,,false,false,true,-0.045073,0.14694,0.196422,0.307899,0.21196,0.223802,-0.06439,-0.13546,-0.004413,0.132974,0.137996,false,false,true,false,159242.857143,169436.507937,true,positive FCF flag true,3m return positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00554,CCOI,"Cogent Communications Holdings, Inc. - Common Stock",NASDAQ,0001158324,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,1.020598,,,false,false,true,-0.231579,-0.376449,-0.557384,-0.723185,0.8747,0.891649,-0.634927,-0.800222,-0.125973,-0.442085,-0.361673,false,false,false,false,1959657.142857,1489355.555556,true,positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00556,CCSI,"Consensus Cloud Solutions, Inc. - Common Stock",NASDAQ,0001866633,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.001958,,,,0.241716,0.3027,0.979252,,,true,false,true,-0.127532,-0.002968,0.067027,0.268026,0.445271,0.571345,-0.249841,-0.318977,-0.097906,0.153881,0.279115,false,false,false,false,193933.333333,160668.253968,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00557,CCTG,CCSC Technology International Holdings Limited - Class A Ordinary Shares,NASDAQ,0001931717,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.018645,,,,-0.277734,-0.310187,0.306122,,,false,false,false,-0.02765,0.343949,0.233918,-0.941873,5.973845,4.287946,-0.644382,-0.982778,-0.167105,-0.303243,-0.163452,false,false,false,true,386266.666667,5542390.47619,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00558,CCXI,Churchill Capital Corp XI - Class A Ordinary Shares,NASDAQ,0002074973,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_PARTIAL,PRICE_FEATURES_PARTIAL,medium,price_features_missing_or_partial,,,,,,,0.03876,,,false,false,false,-0.138961,0.297456,0.311573,,0.88097,0.622747,-0.316754,,-0.121133,,,false,false,false,false,2522671.428571,2982258.730159,true,positive FCF flag false,3m return positive; trend flag false,balance-sheet leverage not elevated,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00559,CD,Chaince Digital Holdings Inc. - American Ordinary Shares,NASDAQ,0001527762,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.853298,,,,-2.730394,-1.29199,0.055003,,,false,true,false,0.032258,-0.6,-0.598494,-0.528719,1.263156,1.323082,-0.747378,-0.925957,-0.069308,-0.39681,-0.351891,false,false,false,false,260314.285714,292730.15873,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00560,CDIO,Cardio Diagnostics Holdings Inc. - Common stock,NASDAQ,0001870144,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.575093,,,,-438.324924,-398.93086,0.102114,,,false,false,false,0.057471,-0.144186,-0.65019,-0.526992,0.755277,0.995227,-0.744879,-0.79084,-0.00298,-0.198089,-0.195692,false,false,false,false,49361.904762,58793.650794,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00561,CDLX,"Cardlytics, Inc. - Common Stock",NASDAQ,0001666071,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.169341,,,,-0.487397,0.041492,1.022784,,,true,false,true,-0.074627,-0.427692,-0.586667,-0.631683,0.729465,0.890883,-0.701695,-0.875177,-0.100058,-0.537693,-0.486292,false,false,false,false,44295.238095,63261.587302,true,revenue growth non-positive; net margin non-positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00562,CDNA,"CareDx, Inc. - Common Stock",NASDAQ,0001217234,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.137873,,,,-0.056224,,0.266504,,,false,true,false,0.053302,1.223218,1.602309,2.581227,0.924929,0.827104,-0.144,-0.236442,0.246325,1.006704,0.610097,true,false,true,false,1081590.47619,1129311.111111,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00563,CDNL,Cardinal Infrastructure Group Inc. - Class A Common Stock,NASDAQ,0002079999,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_PARTIAL,PRICE_FEATURES_PARTIAL,medium,price_features_missing_or_partial,,,,,,,0.64637,,,false,false,false,-0.445644,-0.427556,0.124722,,1.186051,1.0266,-0.632489,,-0.415762,,,false,false,false,false,831500.0,779211.111111,true,positive FCF flag false,3m return non-positive; trend flag false,balance-sheet leverage not elevated,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00564,CDNS,"Cadence Design Systems, Inc. - Common Stock",NASDAQ,0000813672,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.141232,,,,0.209352,0.2996,,,,true,true,false,-0.099671,-0.248358,0.00406,-0.105423,0.415855,0.430495,-0.263503,-0.288481,-0.109821,-0.062954,0.052649,false,false,false,false,2085276.190476,2337815.873016,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00566,CDT,CDT Equity Inc. - Common Stock,NASDAQ,0001896212,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,2.269027,,,false,false,true,-0.710191,0.130435,-0.948588,-0.996579,20.935827,14.873347,-0.981723,-0.998696,-0.542042,-0.940131,-0.869269,false,false,false,false,299285.714286,6204195.238095,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00567,CDTG,CDT Environmental Technology Investment Holdings Limited - ordinary shares,NASDAQ,0001793895,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.38768,,,,-0.559494,-0.081927,0.65536,,,false,false,false,-0.176923,-0.861039,-0.878486,-0.933701,2.552714,2.1123,-0.923685,-0.969127,-0.379894,-0.853401,-0.76359,false,false,false,false,7302561.904762,2750049.206349,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00568,CDW,CDW Corporation - Common Stock,NASDAQ,0001402057,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.06788,,,,0.047565,0.048524,,,,true,true,false,-0.03461,0.082811,0.190598,-0.083811,0.47704,0.537626,-0.302864,-0.418516,0.069619,0.129179,0.055683,true,false,false,false,1928852.380952,1934058.730159,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag true,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00569,CDXS,"Codexis, Inc. - Common Stock",NASDAQ,0001200375,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.186065,,,,-0.624746,-0.338798,0.658119,,,false,true,false,0.034965,-0.455882,0.37037,-0.410359,0.835033,0.972945,-0.508772,-0.644928,-0.207963,-0.214646,-0.008437,false,false,false,false,1135642.857143,1158412.698413,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00570,CDZI,"Cadiz, Inc. - Common Stock",NASDAQ,0000727273,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.697856,,,,-2.093484,-1.624839,0.834963,,,false,true,true,0.279874,-0.103524,-0.273214,0.136872,0.703687,0.636452,-0.448148,-0.569364,0.124496,-0.143645,-0.238454,false,false,false,false,813752.380952,986831.746032,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00571,CECO,CECO Environmental Corp. - Common Stock,NASDAQ,0000003197,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.387946,,,,0.064634,-0.007079,0.638405,,,true,true,false,0.011954,-0.105197,0.28103,0.56217,0.687291,0.689941,-0.399819,-0.399819,-0.075225,0.016065,0.098717,false,false,false,false,825380.952381,887347.619048,true,revenue growth positive; net margin positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00572,CEG,Constellation Energy Corporation - Common Stock When-Issued,NASDAQ,0001868275,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.195054,,,,0.102325,0.056833,0.740554,,,true,true,false,0.085276,0.085317,-0.101626,-0.055829,0.356027,0.45242,-0.287801,-0.414532,0.092545,-0.022866,-0.105635,false,true,false,false,2553190.47619,3136133.333333,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00573,CELC,Celcuity Inc. - Common Stock,NASDAQ,0001603454,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.784475,,,false,false,true,0.040112,0.081506,-0.14245,0.795446,0.650027,0.752292,-0.432542,-0.432542,0.018815,-0.093513,-0.110254,false,false,false,false,781366.666667,1330804.761905,true,positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00574,CELH,"Celsius Holdings, Inc. - Common Stock",NASDAQ,0001341766,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.855424,,,,0.042937,0.128565,0.425457,,,true,true,false,0.059242,0.042652,-0.313364,-0.490474,0.721331,0.6405,-0.480096,-0.633518,0.039901,-0.17309,-0.204818,false,false,false,false,12807538.095238,10035885.714286,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00575,CELU,Celularity Inc. - Class A Common Stock,NASDAQ,0001752828,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.510328,,,,-3.454463,-0.505273,1.354629,,,false,false,true,1.645804,0.823529,0.488,-0.270588,3.012956,2.182957,-0.572857,-0.76549,1.224827,0.635905,-0.264704,false,false,false,true,11599147.619048,3944896.825397,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00576,CELZ,"Creative Medical Technology Holdings, Inc. - Common Stock",NASDAQ,0001187953,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,-0.454545,,,,-999.168,,0.036479,,,false,false,false,0.721511,-0.486364,-0.392473,-0.647975,2.593734,1.859182,-0.735142,-0.88297,0.067724,-0.396368,-0.434655,false,false,false,false,19227252.380952,9667320.634921,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00577,CENN,Cenntro Inc. - Common Stock,NASDAQ,0001707919,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,-0.422311,,,,-4.036567,,0.457465,,,false,false,false,0.143275,-0.105263,-0.452381,-0.874848,0.677611,0.836245,-0.578042,-0.917482,0.095469,-0.353051,-0.409432,false,false,false,false,14957.142857,11809.52381,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00578,CENT,Central Garden & Pet Company - Common Stock,NASDAQ,0000887733,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.022308,,,,0.052042,0.093027,,,,true,false,false,-0.039483,0.120434,0.101483,0.147465,0.284761,0.268639,-0.094972,-0.22987,-0.033429,0.109629,0.148006,false,false,true,false,133457.142857,101426.984127,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return positive; 12m return positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00579,CENTA,Central Garden & Pet Company - Class A Common Stock Nonvoting,NASDAQ,0000887733,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.022308,,,,0.052042,0.093027,,,,true,false,false,-0.052005,0.096678,0.088856,0.093079,0.273928,0.251288,-0.102956,-0.230747,-0.04133,0.081648,0.128279,false,false,true,false,332176.190476,346700.0,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return positive; 12m return positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00580,CENX,Century Aluminum Company - Common Stock,NASDAQ,0000949157,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.13854,,,,0.016535,0.033546,,,,true,true,false,0.003396,-0.294749,-0.115104,1.179806,0.605144,0.632305,-0.396539,-0.396539,0.037538,-0.041358,-0.076042,false,false,false,false,2244138.095238,2179271.428571,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00581,CEPF,"Cantor Equity Partners IV, Inc. - Class A Ordinary Shares",NASDAQ,0002034267,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.000209,,,false,false,false,-0.001921,0.006198,0.000481,0.028713,0.03628,0.036962,-0.025,-0.045198,-0.00166,0.004332,0.006003,false,false,true,false,37572.0,34766.857143,true,positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00582,CEPO,"Cantor Equity Partners I, Inc. - Class A Ordinary Shares",NASDAQ,0002027708,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.067382,,,false,false,false,0.010329,0.014616,0.026718,0.033622,0.515588,0.363435,-0.170113,-0.170113,0.014203,0.021738,0.00743,true,false,true,false,325533.333333,192307.936508,true,positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00583,CEPS,"Cantor Equity Partners VI, Inc. - Class A Ordinary Shares",NASDAQ,0002089536,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_PARTIAL,PRICE_FEATURES_PARTIAL,medium,price_features_missing_or_partial,,,,,,,1.45055,,,false,false,true,-0.003846,0.005825,0.021696,,0.078681,0.061853,-0.024272,,-0.002772,,,false,false,true,false,20909.52381,11447.619048,true,positive FCF flag false,3m return positive; trend flag false,balance-sheet leverage elevated,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00584,CEPV,"Cantor Equity Partners V, Inc. - Class A Ordinary Shares",NASDAQ,0002034266,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_PARTIAL,PRICE_FEATURES_PARTIAL,medium,price_features_missing_or_partial,,,,,,,0.000362,,,false,false,false,0.000964,0.007767,0.02266,,0.032322,0.029744,-0.007656,,-0.001545,0.011975,0.013541,false,false,true,false,3100.0,41247.619048,true,positive FCF flag false,3m return positive; trend flag false,balance-sheet leverage not elevated,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00585,CERS,Cerus Corporation - Common Stock,NASDAQ,0001020214,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.161319,,,,-0.06684,0.004739,0.707179,,,true,true,false,0.187215,-0.022556,0.160714,1.047244,0.722064,0.816638,-0.344512,-0.383212,-0.081402,0.102676,0.20039,false,false,false,false,2183471.428571,2601601.587302,true,revenue growth positive; net margin non-positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00586,CERT,"Certara, Inc. - Common Stock",NASDAQ,0001827090,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.087473,,,,-0.003808,0.225779,0.317225,,,true,true,false,0.061538,0.478571,0.126531,-0.223265,0.606123,0.624125,-0.373427,-0.670588,0.102853,0.146298,0.039394,true,false,false,true,2647095.238095,3940149.206349,true,revenue growth positive; net margin non-positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00587,CETX,Cemtrex Inc. - Common Stock,NASDAQ,0001435064,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.143937,,,,-0.367539,-0.02317,0.817582,,,false,true,true,-0.109541,-0.575042,-0.757692,-0.983846,0.819579,1.436579,-0.808527,-0.983696,-0.101924,-0.797404,-0.774411,false,false,false,false,32685.714286,513351.587302,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00588,CETY,"Clean Energy Technologies, Inc. - Common Stock",NASDAQ,0001329606,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.108482,,,,-3.149895,-3.67086,0.496741,,,false,false,false,0.21978,0.447197,0.121212,-0.695473,0.754552,0.953238,-0.387963,-0.900215,0.200156,0.263072,0.052423,true,true,false,true,25638.095238,46198.412698,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00589,CEVA,"CEVA, Inc. - Common Stock",NASDAQ,0001173489,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,,,,false,false,false,-0.275262,-0.475629,0.277994,0.202474,0.958743,0.881289,-0.476029,-0.476029,-0.267394,-0.08387,0.250508,false,false,false,false,950214.285714,848353.968254,true,positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00590,CFBK,CF Bankshares Inc. - Common Stock,NASDAQ,0001070680,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.912897,,,false,false,true,-0.015169,0.235813,0.157478,0.43102,0.242023,0.242495,-0.104153,-0.196938,0.032847,0.188777,0.150971,true,false,true,false,46033.333333,74347.619048,true,positive FCF flag true,3m return positive; 12m return positive; trend flag true,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
