asset_id,ticker,company_name,exchange,reason,phase
U09033,TLTX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09034,TMAR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09035,TMAT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09036,TMDV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09037,TMFC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09038,TMFE,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09039,TMFG,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09040,TMFM,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09041,TMFS,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09042,TMFX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09043,TOCT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09044,TOKE,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09045,TOLL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09046,TOPW,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09047,TOS,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09048,TPAY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09049,TRIO,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09050,TRPA,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09051,TRSY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09052,TRTY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09053,TSEP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09054,TSII,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09055,TSLO,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09056,TSLP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09057,TSLT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09058,TSLW,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09059,TSLZ,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09060,TSPX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09061,TSYW,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09062,TTDU,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09063,TUSI,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09064,TWOX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09065,TYA,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09066,TYLD,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09067,UAPR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09068,UAUG,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09069,UBEW,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09070,UDEC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09071,UFEB,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09072,UFOD,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09073,UJAN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09074,UJUL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09075,UJUN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09076,UMAR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09077,UMAY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09078,UNHW,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09079,UNOV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09080,UNX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09081,UOCT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09082,UPSD,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09083,UPSX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09084,URAN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09085,USAX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09086,USEP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09087,USEW,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09088,USHY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09089,USLN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09090,USMF,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09091,USMV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09092,UX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09093,UXAP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09094,UXJA,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09095,UXJL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09096,UXOC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09097,VAMO,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09098,VCEB,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09099,VCRM,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09100,VDIG,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09101,VEGN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09102,VFMF,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09103,VFMO,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09104,VFMV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09105,VFQY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09106,VFVA,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09107,VGHY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09108,VGMS,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09109,VLUE,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09110,VMAX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09111,VNM,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09112,VOXP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09113,VOYX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09114,VSDB,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09115,VSDM,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09116,VSGX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09117,VTEC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09118,VTEI,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09119,VTEL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09120,VUSB,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09121,VUSG,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09122,VUSV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09123,VWID,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09124,WDCX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09125,WDNA,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09126,WEED,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09127,WEEK,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09128,WLDR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09129,WLDU,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09130,WMTI,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09131,WQTM,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09132,WTAI,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09133,WTLS,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09134,WUGI,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09135,WULX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09136,WZRD,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09137,XAPR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09138,XAUG,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09139,XBAP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09140,XBJA,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09141,XBJL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09142,XBOC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09143,XBOX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09144,XDAT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09145,XDEC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09146,XDIV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09147,XDQQ,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09148,XDSQ,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09149,XDTE,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09150,XEMD,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09151,XEML,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09152,XFEB,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09153,XIDE,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09154,XIJN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09155,XIMR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09156,XISE,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09157,XJAN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09158,XJH,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09159,XJR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09160,XJUL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09161,XJUN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09162,XMAR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09163,XMAY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09164,XMPT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09165,XNOV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09166,XOCT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09167,XOEX,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09168,XRPK,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09169,XRPM,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09170,XRPR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09171,XSEP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09172,XSHD,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09173,XSHQ,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09174,XTAP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09175,XTJA,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09176,XTJL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09177,XTOC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09178,XUSP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09179,XVOL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09180,XVV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09181,YBTC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09182,YDEC,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09183,YETH,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09184,YJUN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09185,YMAR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09186,YSEP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09187,ZALT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09188,ZAPR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09189,ZAUG,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09190,ZDEK,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09191,ZECP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09192,ZFEB,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09193,ZJAN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09194,ZJUL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09195,ZJUN,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09196,ZMAR,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09197,ZMAY,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09198,ZNOV,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09199,ZOCT,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09200,ZSEP,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
U09201,ZVOL,,CBOE,invalid_identity,v2.38J-us-candidate-feature-matrix
