asset_id,ticker,company_name,cik,sec_name,sec_ticker,sec_exchange,match_tier,fetch_status,fetch_reason,phase,created_at_utc
U22148,CA8Ad,CACI International Inc,0000016058,CACI INTERNATIONAL INC /DE/,CACI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22158,CALn,Caleres Inc,0000014707,CALERES INC,CAL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22192,CAVMn,Cavium Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22260,CCEn,Coca-Cola Enterprises Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22283,CDLXn,Cardlytics Inc,0001666071,"Cardlytics, Inc.",CDLX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22325,CENXn,Century Aluminum Co,0000949157,CENTURY ALUMINUM CO,CENX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22364,CGNXn,Cognex Corp,0000851205,COGNEX CORP,CGNX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22373,CHGGn,Chegg Inc,0001364954,"CHEGG, INC",CHGG,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22414,CIRn,CIRCOR International Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22432,CLBn,Core Laboratories NV,0001958086,Core Laboratories Inc. /DE/,CLB,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22435,CLDXn,Celldex Therapeutics Inc,0000744218,"Celldex Therapeutics, Inc.",CLDX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22464,CLOVRn,Clover Health Investments Corp,0001801170,"CLOVER HEALTH INVESTMENTS, CORP. /DE",CLOV,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22470,CLVSn,Clovis Oncology Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22515,CNKn,Cinemark Holdings Inc,0001385280,"Cinemark Holdings, Inc.",CNK,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22517,CNMDn,CONMED Corp,0000816956,CONMED Corp,CNMD,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22597,COZd,Cognizant Technology Solutions Corp,0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22612,CPTn,Camden Property Trust,0000906345,CAMDEN PROPERTY TRUST,CPT,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22654,CRZOn,Carrizo Oil & Gas Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22655,CS1d,Expand Energy Corp,0000895126,EXPAND ENERGY Corp,EXE,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22732,CWHn,Camping World Holdings Inc,0001669779,"Camping World Holdings, Inc.",CWH,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22826,DCPHn,Deciphera Pharmaceuticals Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22836,DDNd,Darden Restaurants Inc,0000940944,DARDEN RESTAURANTS INC,DRI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22869,DEVOl,Devolver Digital Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23030,DOCUn,DocuSign Inc,0001261333,"DOCUSIGN, INC.",DOCU,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23061,DRHn,DiamondRock Hospitality Co,0001298946,DiamondRock Hospitality Co,DRH,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23156,E050d,Easterly Government Properties Inc,0001622194,"Easterly Government Properties, Inc.",DEA,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23170,E7Pd,Indivior Pharmaceuticals Inc,0001625297,"Indivior Pharmaceuticals, Inc.",INDV,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23180,EAFn,GrafTech International Ltd,0000931148,GRAFTECH INTERNATIONAL LTD,EAF,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23279,EFIIn,Electronics For Imaging Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23314,EI2d,Erie Indemnity Co,0000922621,ERIE INDEMNITY CO,ERIE,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23379,ELSn,Equity LifeStyle Properties Inc,0000895417,EQUITY LIFESTYLE PROPERTIES INC,ELS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23504,ENRn,Energizer Holdings Inc,0001632790,"ENERGIZER HOLDINGS, INC.",ENR,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23526,EOLSn,Evolus Inc,0001570562,"Evolus, Inc.",EOLS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23552,ER4d,Emergent BioSolutions Inc,0001367644,Emergent BioSolutions Inc.,EBS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23642,ESRTn,Empire State Realty Trust Inc,0001541401,"Empire State Realty Trust, Inc.",ESRT,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23649,ET9d,Circle Internet Group Inc,0001876042,"Circle Internet Group, Inc.",CRCL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23825,EXELn,Exelixis Inc,0000939767,"EXELIXIS, INC.",EXEL,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23845,EYEn,National Vision Holdings Inc,0001710155,"National Vision Holdings, Inc.",EYE,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23854,F9Qd,Eos Energy Enterprises Inc,0001805077,"Eos Energy Enterprises, Inc.",EOSE,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23856,FA1d,FactSet Research Systems Inc,0001013237,FACTSET RESEARCH SYSTEMS INC,FDS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23910,FDXHv,Fedex Freight Holding Co Inc,0002082247,"FedEx Freight Holding Company, Inc.",FDXF,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U23988,FIVEBn,Five Below Inc,0001177609,"FIVE BELOW, INC",FIVE,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24010,FLEXQs,Flexqube AB,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24124,FRMIl,Fermi Inc,0002071778,Fermi Inc.,FRMI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24141,FS5Ad,FS KKR Capital Corp,0001422183,FS KKR Capital Corp,FSK,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24155,FSLYRn,Fastly Inc,0001517413,"Fastly, Inc.",FSLY,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24233,G84d,Generac Holdings Inc,0001474735,GENERAC HOLDINGS INC.,GNRC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24269,GBTn,Global Blood Therapeutics Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24288,GDDYn,GoDaddy Inc,0001609711,GoDaddy Inc.,GDDY,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24419,GLUUn,Glu Mobile Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24444,GNWn,Genworth Financial Inc,0001276520,GENWORTH FINANCIAL INC,GNW,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24457,GOGOn,Gogo Inc,0001537054,Gogo Inc.,GOGO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24487,GOVd,Insulet Corp,0001145197,INSULET CORP,PODD,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24496,GPROn,GoPro Inc,0001500435,"GoPro, Inc.",GPRO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24527,GRPNn,Groupon Inc,0001490281,"Groupon, Inc.",GRPN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24531,GRUBn,GrubHub Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24652,HALOn,Halozyme Therapeutics Inc,0001159036,"HALOZYME THERAPEUTICS, INC.",HALO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24660,HAWKn,Blackhawk Network Holdings Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24663,HAn,Hawaiian Holdings Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24678,HCCn,Warrior Met Coal Inc,0001691303,"WARRIOR MET COAL, INC.",HCC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24685,HCSGn,Healthcare Services Group Inc,0000731012,HEALTHCARE SERVICES GROUP INC,HCSG,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24699,HDPn,Hortonworks Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24762,HGVn,Hilton Grand Vacations Inc,0001674168,Hilton Grand Vacations Inc.,HGV,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24820,HMSYn,HMS Holdings Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24870,HQYn,HealthEquity Inc,0001428336,"HEALTHEQUITY, INC.",HQY,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24898,HSOAd,Encompass Health Corp,0000785161,Encompass Health Corp,EHC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24931,HUNn,Huntsman Corp,0001307954,Huntsman CORP,HUN,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24953,HXLn,Hexcel Corp,0000717605,HEXCEL CORP /DE/,HXL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24981,I1Vd,CoreWeave Inc,0001769628,"CoreWeave, Inc.",CRWV,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U24997,IARTn,Integra LifeSciences Holdings Corp,0000917520,INTEGRA LIFESCIENCES HOLDINGS CORP,IART,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25032,ICFIn,ICF International Inc,0001362004,"ICF International, Inc.",ICFI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25038,ICONn,Iconix Brand Group Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25054,ID7d,IDEX Corp,0000832101,IDEX CORP /DE/,IEX,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25098,IFFn,International Flavors & Fragrances Inc,0000051253,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25140,IGTn,International Game Technology PLC,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25162,ILPTn,Industrial Logistics Properties Trust,0001717307,Industrial Logistics Properties Trust,ILPT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25178,IMMUn,Immunomedics Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25212,INFNn,Infinera Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25254,INVAn,Innoviva Inc,0001080014,"Innoviva, Inc.",INVA,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25255,INVHn,Invitation Homes Inc,0001687229,Invitation Homes Inc.,INVH,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25262,IONSn,Ionis Pharmaceuticals Inc,0000874015,IONIS PHARMACEUTICALS INC,IONS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25264,IOVAn,Iovance Biotherapeutics Inc,0001425205,"IOVANCE BIOTHERAPEUTICS, INC.",IOVA,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25307,IRWDn,Ironwood Pharmaceuticals Inc,0001446847,IRONWOOD PHARMACEUTICALS INC,IRWD,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25350,ITH0d,Nektar Therapeutics,0000906709,NEKTAR THERAPEUTICS,NKTR,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25352,ITRIn,Itron Inc,0000780571,"ITRON, INC.",ITRI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25435,J4Dd,Kenvue Inc,0001944048,Kenvue Inc.,KVUE,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25437,JACKn,Jack in the Box Inc,0000807882,JACK IN THE BOX INC,JACK,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25449,JBLUn,JetBlue Airways Corp,0001158463,JETBLUE AIRWAYS CORP,JBLU,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25471,JEFn,Jefferies Financial Group Inc,0000096223,Jefferies Financial Group Inc.,JEF,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25515,JHYd,Jack Henry & Associates Inc,0000779152,JACK HENRY & ASSOCIATES INC,JKHY,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25706,KB7d,Solventum Corp,0001964738,Solventum Corp,SOLV,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25738,KEYSn,Keysight Technologies Inc,0001601046,"Keysight Technologies, Inc.",KEYS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25773,KLXIn,KLX Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25817,KPTIn,Karyopharm Therapeutics Inc,0001503802,Karyopharm Therapeutics Inc.,KPTI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25850,KTWOn,K2M Group Holdings Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25911,LCn,LendingClub Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25927,LE0d,Lemonade Inc,0001691421,"Lemonade, Inc.",LMND,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25977,LHVd,ExlService Holdings Inc,0001297989,"ExlService Holdings, Inc.",EXLS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U25979,LIIn,Lennox International Inc,0001069202,LENNOX INTERNATIONAL INC,LII,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26020,LNTHn,Lantheus Holdings Inc,0001521036,"Lantheus Holdings, Inc.",LNTH,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26045,LPXn,Louisiana-Pacific Corp,0000060519,LOUISIANA-PACIFIC CORP,LPX,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26101,LVSn,Las Vegas Sands Corp,0001300514,LAS VEGAS SANDS CORP,LVS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26113,LY0d,Lyft Inc,0001759509,"Lyft, Inc.",LYFT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26272,MEDPn,Medpace Holdings Inc,0001668397,"Medpace Holdings, Inc.",MEDP,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26329,MHGd,Molina Healthcare Inc,0001179929,"MOLINA HEALTHCARE, INC.",MOH,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26406,MMFd,Modine Manufacturing Co,0000067347,MODINE MANUFACTURING CO,MOD,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26422,MNKDn,MannKind Corp,0000899460,MANNKIND CORP,MNKD,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26472,MPWn,Medical Properties Trust Inc,0001287865,MEDICAL PROPERTIES TRUST INC,MPT,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26477,MRCYn,Mercury Systems Inc,0001049521,MERCURY SYSTEMS INC,MRCY,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26526,MTDRn,Matador Resources Co,0001520006,Matador Resources Co,MTDR,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26529,MTGn,MGIC Investment Corp,0000876437,MGIC INVESTMENT CORP,MTG,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26579,MWId,MarketAxess Holdings Inc,0001278021,MARKETAXESS HOLDINGS INC,MKTX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26610,MYOKn,MyoKardia Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26612,MYXl,Mycelx Technologies Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26667,ND1d,Nordson Corp,0000072331,NORDSON CORP,NDSN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26743,NKB2d,TG Therapeutics Inc,0001001316,"TG THERAPEUTICS, INC.",TGTX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26818,NTCn,Netcare Ltd,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26838,NUSn,Nu Skin Enterprises Inc,0001021561,"NU SKIN ENTERPRISES, INC.",NUS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26842,NVAXn,Novavax Inc,0001000694,NOVAVAX INC,NVAX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26852,NVROn,Nevro Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26853,NVTAn,Invitae Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26870,NXSTn,Nexstar Media Group Inc,0001142417,"NEXSTAR MEDIA GROUP, INC.",NXST,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26904,OCLRn,Oclaro Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26905,OCSLn,Oaktree Specialty Lending Corp,0001414932,Oaktree Specialty Lending Corp,OCSL,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26922,ODFd,Old Dominion Freight Line Inc,0000878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26935,OGLd,Golub Capital BDC Inc,0001476765,"GOLUB CAPITAL BDC, Inc.",GBDC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26940,OHIn,Omega Healthcare Investors Inc,0000888491,OMEGA HEALTHCARE INVESTORS INC,OHI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26948,OISn,Oil States International Inc,0001121484,"OIL STATES INTERNATIONAL, INC",OIS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26949,OIn,Owens-Illinois Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26961,OMFn,OneMain Holdings Inc,0001584207,"OneMain Holdings, Inc.",OMF,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26967,ONCEn,Spark Therapeutics Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26990,OPKn,OPKO Health Inc,0000944809,"OPKO HEALTH, INC.",OPK,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U26999,ORBCn,ORBCOMM Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27027,OSURn,OraSure Technologies Inc,0001116463,ORASURE TECHNOLOGIES INC,OSUR,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27064,PACBn,Pacific Biosciences of California Inc,0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",PACB,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27097,PBEd,Peabody Energy Corp,0001064728,PEABODY ENERGY CORP,BTU,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27100,PBIn,Pitney Bowes Inc,0000078814,PITNEY BOWES INC /DE/,PBI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27115,PCHn,PotlatchDeltic Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
