scenario,scenario_label,ticker,name,market_cap,price,avg_volume_90d,dollar_volume_90d,simulated_decision,simulated_reasons,weak_reasons
aggressive,Agresivo,ABVX,Abivax SA - American Depositary Shares,8091386368.0,101.53,1449963,147214743.39000002,PASSED,,
aggressive,Agresivo,ACAD,ACADIA Pharmaceuticals Inc. - Common Stock,3691845376.0,21.56,1765846,38071639.76,PASSED,,
aggressive,Agresivo,ACB,Aurora Cannabis Inc. - Common Shares,199847936.0,3.38,918669,3105101.2199999997,PASSED,,
aggressive,Agresivo,ACCL,Acco Group Holdings Limited - Class A Ordinary Shares,21622344.0,1.55,76634,118782.7,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ACDC,ProFrac Holding Corp. - Class A Common Stock,1253780736.0,6.93,1506595,10440703.35,PASSED,,
aggressive,Agresivo,ACET,"Adicet Bio, Inc. - Common Stock",67868192.0,7.26,123650,897699.0,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ACFN,"Acorn Energy, Inc. - Common Stock",39981632.0,15.94,17369,276861.86,REJECTED,"MARKET_CAP_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ACGL,Arch Capital Group Ltd. - Common Stock,31860838400.0,91.19,2203426,200930416.94,PASSED,,
aggressive,Agresivo,ACHC,"Acadia Healthcare Company, Inc. - Common Stock",2251352832.0,24.48,2957084,72389416.32000001,PASSED,,
aggressive,Agresivo,ACHV,"Achieve Life Sciences, Inc.  - Common Shares",526640960.0,5.13,1304866,6693962.58,PASSED,,
aggressive,Agresivo,ACIC,American Coastal Insurance Corporation - Common Stock,498210400.0,10.28,217355,2234409.4,PASSED,,
aggressive,Agresivo,ACIU,AC Immune SA - Common Stock,228990544.0,2.25,264160,594360.0,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,
aggressive,Agresivo,ACIW,"ACI Worldwide, Inc. - Common Stock",4351115264.0,42.8,747700,32001559.999999996,PASSED,,
aggressive,Agresivo,ACLS,"Axcelis Technologies, Inc. - Common Stock",4522800128.0,147.16,683120,100527939.2,PASSED,,
aggressive,Agresivo,ACMR,"ACM Research, Inc. - Class A Common Stock",5272363008.0,76.29,1369280,104462371.2,PASSED,,
aggressive,Agresivo,ACNB,ACNB Corporation - Common Stock,560436992.0,54.88,62722,3442183.3600000003,PASSED,,
aggressive,Agresivo,ACNT,Ascent Industries Co. - Common Stock,122467816.0,13.55,111365,1508995.75,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,ACOG,Alpha Cognition Inc. - Common Stock,126725288.0,5.82,48742,283678.44,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ACON,"Aclarion, Inc. - Common Stock",8790232.0,3.57,99036,353558.51999999996,REJECTED,"MARKET_CAP_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ACRS,"Aclaris Therapeutics, Inc. - Common Stock",608933632.0,4.36,1762419,7684146.840000001,PASSED,,
aggressive,Agresivo,ACRV,"Acrivon Therapeutics, Inc. - Common Stock",61206468.0,1.43,654247,935573.21,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ACT,"Enact Holdings, Inc. - Common Stock",5833915392.0,41.79,313950,13119970.5,PASSED,,
aggressive,Agresivo,ACTG,Acacia Research Corporation - Common Stock,446241792.0,4.62,319533,1476242.46,PASSED,,
aggressive,Agresivo,ACTU,"Actuate Therapeutics, Inc. - Common stock",44980600.0,1.88,143823,270387.24,REJECTED,"MARKET_CAP_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ACXP,"Acurx Pharmaceuticals, Inc. - Common Stock",7220199.0,1.68,3101342,5210254.56,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ADAC,American Drive Acquisition Company - Class A Ordinary Shares,287500000.0,10.0,9198,91980.0,REJECTED,LOW_DOLLAR_VOLUME,
aggressive,Agresivo,ADAG,"Adagene Inc. - ADS, each representing 1.25 ordinary shares",219361008.0,3.32,252458,838160.5599999999,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,
aggressive,Agresivo,ADAM,"Adamas Trust, Inc. - Common Stock",806952704.0,8.98,766512,6883277.760000001,PASSED,,
aggressive,Agresivo,ADBE,Adobe Inc. - Common Stock,101632049152.0,251.44,5571100,1400797384.0,PASSED,,
aggressive,Agresivo,ADEA,Adeia Inc.  - Common Stock,3196312832.0,28.98,1697325,49188478.5,PASSED,,
aggressive,Agresivo,ADGM,"Adagio Medical Holdings, Inc - Common Stock",16102584.0,0.725,134134,97247.15,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
aggressive,Agresivo,ADI,"Analog Devices, Inc. - Common Stock",195511877632.0,401.39,3937093,1580309759.27,PASSED,,
aggressive,Agresivo,ADIL,"Adial Pharmaceuticals, Inc - Common Stock",4737402.0,2.21,125063,276389.23,REJECTED,"MARKET_CAP_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ADMA,ADMA Biologics Inc - Common Stock,1847228544.0,7.97,6990904,55717504.879999995,PASSED,,
aggressive,Agresivo,ADP,"Automatic Data Processing, Inc. - Common Stock",92718366720.0,231.95,3341206,774992731.6999999,PASSED,,
aggressive,Agresivo,ADPT,Adaptive Biotechnologies Corporation - Common Stock,2704750080.0,16.9,1933823,32681608.699999996,PASSED,,
aggressive,Agresivo,ADSE,ADS-TEC ENERGY PLC - Ordinary Shares,852023232.0,11.36,7007,79599.51999999999,REJECTED,LOW_DOLLAR_VOLUME,
aggressive,Agresivo,ADSK,"Autodesk, Inc. - Common Stock",48554962944.0,229.96,2084849,479431876.04,PASSED,,
aggressive,Agresivo,ADTN,"ADTRAN Holdings, Inc. - Common Stock",1243320832.0,15.35,2496573,38322395.55,PASSED,,
aggressive,Agresivo,ADTX,"Aditxt, Inc. - Common Stock",50668.0,0.0621,3287349,204144.37290000002,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
aggressive,Agresivo,ADUR,Aduro Clean Technologies Inc. - Common Stock,472856832.0,14.02,336734,4721010.68,PASSED,,
aggressive,Agresivo,ADUS,Addus HomeCare Corporation - Common Stock,1719025792.0,92.1,247895,22831129.5,PASSED,,
aggressive,Agresivo,ADV,Advantage Solutions Inc.  - Class A Common Stock,515192096.0,38.75,82821,3209313.75,PASSED,,
aggressive,Agresivo,ADVB,Advanced Biomed Inc. - Common Stock,6889394.0,4.17,456039,1901682.63,REJECTED,MARKET_CAP_BELOW_MINIMUM,
aggressive,Agresivo,ADXN,Addex Therapeutics Ltd - American Depositary Shares,7417846.0,5.86,3795,22238.7,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
aggressive,Agresivo,AEBI,Aebi Schmidt Holding AG - Common Stock,892095552.0,11.51,344066,3960199.66,PASSED,,
aggressive,Agresivo,AEC,Anfield Energy Inc. - Common Shares,76376896.0,4.2,51868,217845.6,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE",
aggressive,Agresivo,AEHL,Antelope Enterprise Holdings Limited - Class A Ordinary Shares,18515492.0,1.02,9184290,9367975.8,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AEHR,Aehr Test Systems - Common Stock,3096572672.0,98.45,2939947,289437782.15000004,PASSED,,
aggressive,Agresivo,AEI,Alset Inc. - Common Stock,52898332.0,1.36,15161,20618.960000000003,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AEIS,"Advanced Energy Industries, Inc. - Common Stock",11795540992.0,294.81,782965,230825911.65,PASSED,,
aggressive,Agresivo,AEMD,"Aethlon Medical, Inc. - Common Stock",4478732.0,1.91,545396,1041706.36,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,AENT,Alliance Entertainment Holding Corporation - common stock,283928704.0,5.57,26877,149704.89,REJECTED,LOW_DOLLAR_VOLUME,
aggressive,Agresivo,AEP,"American Electric Power Company, Inc. - Common Stock",70265724928.0,129.14,3806220,491535250.79999995,PASSED,,
aggressive,Agresivo,AERT,"Aeries Technology, Inc. - Class A Ordinary Share",39284084.0,0.7824,350325,274094.27999999997,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AEVA,"Aeva Technologies, Inc. - Common Stock",1553985024.0,23.01,1888300,43449783.0,PASSED,,
aggressive,Agresivo,AEYE,"AudioEye, Inc. - Common Stock",83580944.0,6.69,189311,1266490.59,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,AFBI,"Affinity Bancshares, Inc. - Common Stock",137141008.0,22.501,18547,417326.047,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AFCG,Advanced Flower Capital Inc. - Common Stock,82115664.0,3.49,279058,973912.42,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AFJK,"Aimei Health Technology Co., Ltd - Ordinary Share",127919816.0,40.4,17639,712615.6,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AFRI,Forafric Global PLC - Ordinary Shares,263706112.0,9.78,12893,126093.54,REJECTED,LOW_DOLLAR_VOLUME,
aggressive,Agresivo,AFRM,"Affirm Holdings, Inc. - Class A Common Stock",21302896640.0,63.61,5304323,337407986.03,PASSED,,
aggressive,Agresivo,AFYA,Afya Limited - Class A Common Shares,1320575872.0,14.44,95315,1376348.5999999999,PASSED,,
aggressive,Agresivo,AGCC,Agencia Comercial Spirits Ltd - Class A Ordinary Share,343392544.0,15.07,152784,2302454.88,PASSED,,
aggressive,Agresivo,AGEN,Agenus Inc. - Common Stock,134505056.0,3.23,837461,2704999.03,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,AGIO,"Agios Pharmaceuticals, Inc. - Common Stock",1682451840.0,28.29,1049271,29683876.59,PASSED,,
aggressive,Agresivo,AGMB,AgomAb Therapeutics NV - ADRs representing one common share.,488539936.0,9.92,135366,1342830.72,PASSED,,
aggressive,Agresivo,AGMH,AGM Group Holdings Inc. - Class A Ordinary Shares,2436866.0,1.06,94987,100686.22,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AGNC,AGNC Investment Corp. - Common Stock,11674440704.0,10.17,17067223,173573657.91,PASSED,,
aggressive,Agresivo,AGNT,"eXp World Holdings, Inc. - Common Stock",780538624.0,4.75,1158055,5500761.25,PASSED,,
aggressive,Agresivo,AGPU,Axe Compute Inc. - Common Stock,80427872.0,7.73,3427023,26490887.790000003,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,AGRZ,Agroz Inc. - Ordinary Shares,5992718.0,0.2765,5828147,1611482.6455,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM",
aggressive,Agresivo,AGYS,"Agilysys, Inc. - Common Stock",2493309696.0,88.52,348909,30885424.68,PASSED,,
aggressive,Agresivo,AHCO,AdaptHealth Corp.  - Common Stock,1345575552.0,9.89,1501592,14850744.88,PASSED,,
aggressive,Agresivo,AHG,Akso Health Group - American Depositary Shares,1147983616.0,1.34,135287,181284.58000000002,REJECTED,"LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AHMA,Ambitions Enterprise Management Co. L.L.C - Class A Ordinary Shares,30616750.0,1.03,3556611,3663309.33,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AIAI,AIAI Holdings Corporation - Class A common stock,824080000.0,11.72,335342,3930208.24,PASSED,,
aggressive,Agresivo,AIDX,"20/20 Biolabs, Inc. - Common Stock",8510445.0,0.802,328409,263384.01800000004,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AIFA,"All In FutureTech Alliance, Inc. - Common Stock",12800360.0,0.3458,12674860,4382966.5879999995,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM",
aggressive,Agresivo,AIFC,AI Financial Corporation - Common Stock,88894072.0,0.6357,2392722,1521053.3754,REJECTED,"PRICE_BELOW_MINIMUM, MARKET_CAP_WATCHLIST_RANGE",
aggressive,Agresivo,AIFF,"Firefly Neuroscience, Inc.  - Common Stock",24603414.0,1.58,5382325,8504073.5,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,AIFU,AIFU Inc. - Class A Ordinary Share,299840704.0,2.53,10826,27389.78,REJECTED,LOW_DOLLAR_VOLUME,
aggressive,Agresivo,AIHS,Senmiao Technology Limited - Common Stock,5241568.0,1.1501,48544,55830.454399999995,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AIIO,Robo.ai Inc. - Class B Ordinary Shares,58163572.0,2.94,12177256,35801132.64,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,AIIR,Air Global PLC - Ordinary shares,1108271488.0,6.91,194957,1347152.87,PASSED,,
aggressive,Agresivo,AIMD,"Ainos, Inc. - Common Stock",14360857.0,1.95,345580,673881.0,REJECTED,"MARKET_CAP_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,AIOS,AIOS Tech Inc. - Class A Common Shares,46980000.0,14.5,194468,2819786.0,REJECTED,MARKET_CAP_BELOW_MINIMUM,
aggressive,Agresivo,AIOT,"PowerFleet, Inc. - Common Stock",515125536.0,3.84,1597003,6132491.52,PASSED,,
aggressive,Agresivo,AIP,"Arteris, Inc.  - Common Stock",1582775552.0,34.28,786230,26951964.400000002,PASSED,,
aggressive,Agresivo,AIRE,reAlpha Tech Corp. - Common Stock,11265977.0,2.1,116601,244862.1,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
aggressive,Agresivo,AIRG,"Airgain, Inc. - Common Stock",86068544.0,6.79,107379,729103.41,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AIRJ,AirJoule Technologies Corporation - Class A Common Stock,351279328.0,4.87,725944,3535347.2800000003,PASSED,,
aggressive,Agresivo,AIRO,"AIRO Group Holdings, Inc. - Common Stock",260684384.0,8.29,632009,5239354.609999999,PASSED,,
aggressive,Agresivo,AIRS,"AirSculpt Technologies, Inc. - Common Stock",360488448.0,5.11,2794733,14281085.63,PASSED,,
aggressive,Agresivo,AIRT,"Air T, Inc. - Common Stock",58058092.0,21.482,1514,32523.748,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE",
aggressive,Agresivo,AISP,"Airship AI Holdings, Inc - Class A Common Stock",95053184.0,2.76,522806,1442944.5599999998,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,AIXC,"AIxCrypto Holdings, Inc. - Common Stock",23472590.0,1.16,53730,62326.799999999996,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AIXI,XIAO-I Corporation - American Depositary Shares,8147204.0,8.85,54698509,484081804.65,REJECTED,MARKET_CAP_BELOW_MINIMUM,
aggressive,Agresivo,AKAM,"Akamai Technologies, Inc. - Common Stock",21708957696.0,149.32,5589768,834664157.76,PASSED,,
aggressive,Agresivo,AKAN,Akanda Corp. - Common Shares,8352953.0,15.63,2311903,36135043.89,REJECTED,MARKET_CAP_BELOW_MINIMUM,
aggressive,Agresivo,AKBA,"Akebia Therapeutics, Inc. - Common Stock",250901936.0,0.9353,3600993,3368008.7529,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,
aggressive,Agresivo,AKTS,"Aktis Oncology, Inc. - Common stock",1043085504.0,18.87,322225,6080385.75,PASSED,,
aggressive,Agresivo,AKTX,Akari Therapeutics Plc - American Depositary Shares,17248940.0,15.07,763951,11512741.57,REJECTED,MARKET_CAP_BELOW_MINIMUM,
aggressive,Agresivo,ALAB,"Astera Labs, Inc. - Common Stock",54346600448.0,317.06,5597415,1774716399.9,PASSED,,
aggressive,Agresivo,ALAR,Alarum Technologies Ltd. - American Depositary Shares,65413520.0,8.91,54985,489916.35000000003,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ALBT,Avalon GloboCare Corp. - Common Stock,4302216.0,0.3571,1063685,379841.91349999997,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ALCO,"Alico, Inc. - Common Stock",303846912.0,40.97,27358,1120857.26,PASSED,,
aggressive,Agresivo,ALDF,Aldel Financial II Inc. - Class A Ordinary Shares,318693856.0,10.67,13363,142583.21,REJECTED,LOW_DOLLAR_VOLUME,
aggressive,Agresivo,ALDX,"Aldeyra Therapeutics, Inc. - Common Stock",98323344.0,1.63,3095115,5045037.449999999,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ALEC,"Alector, Inc. - Common Stock",181526176.0,1.635,701312,1146645.12,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ALGM,"Allegro MicroSystems, Inc. - Common Stock",8638857216.0,46.39,2166901,100522537.39,PASSED,,
aggressive,Agresivo,ALGN,"Align Technology, Inc. - Common Stock",12013224960.0,167.74,1150501,192985037.74,PASSED,,
aggressive,Agresivo,ALGS,"Aligos Therapeutics, Inc. - Common stock",30384174.0,4.91,203571,999533.61,REJECTED,"MARKET_CAP_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ALGT,Allegiant Travel Company - Common Stock,2260719104.0,84.12,557387,46887394.440000005,PASSED,,
aggressive,Agresivo,ALHC,"Alignment Healthcare, Inc. - Common Stock",3177498880.0,15.37,4714247,72457976.39,PASSED,,
aggressive,Agresivo,ALKS,Alkermes plc - Ordinary Shares,7133724672.0,42.8,2366741,101296514.8,PASSED,,
aggressive,Agresivo,ALKT,"Alkami Technology, Inc. - Common Stock",1700534784.0,15.89,1701085,27030240.650000002,PASSED,,
aggressive,Agresivo,ALLO,"Allogene Therapeutics, Inc. - Common Stock",648890560.0,1.88,9779777,18385980.759999998,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ALLR,"Allarity Therapeutics, Inc. - Common stock",25616266.0,1.61,202763,326448.43,REJECTED,"MARKET_CAP_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ALLT,Allot Ltd. - Ordinary Shares,361786336.0,7.395,412890,3053321.55,PASSED,,
aggressive,Agresivo,ALM,Almonty Industries Inc. - Common Shares,4627829760.0,16.31,5375207,87669626.16999999,PASSED,,
aggressive,Agresivo,ALMR,"Alamar Biosciences, Inc. - Class A common stock",1423651840.0,20.54,425218,8733977.719999999,PASSED,,
aggressive,Agresivo,ALMS,Alumis Inc. - Common Stock,2429997056.0,19.06,1298834,24755776.04,PASSED,,
aggressive,Agresivo,ALMU,"Aeluma, Inc. - Common Stock",413517536.0,22.59,1597250,36081877.5,PASSED,,
aggressive,Agresivo,ALNT,Allient Inc. - Common Stock,1442323968.0,84.86,222103,18847660.58,PASSED,,
aggressive,Agresivo,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",40460984320.0,303.05,1101036,333668959.8,PASSED,,
aggressive,Agresivo,ALOT,"AstroNova, Inc. - Common Stock",111975416.0,14.49,46739,677248.11,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,ALOV,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Class A Ordinary Shares",372186016.0,9.92,3601,35721.92,REJECTED,LOW_DOLLAR_VOLUME,
aggressive,Agresivo,ALOY,REalloys Inc. - Common Stock,763944384.0,12.48,1856447,23168458.560000002,PASSED,,
aggressive,Agresivo,ALP,Alpha Compute Corp  - Common Stock,6354285.0,0.27,19855255,5360918.850000001,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM",
aggressive,Agresivo,ALPS,ALPS Group Inc - Ordinary Share,118144224.0,0.71,30261,21485.309999999998,REJECTED,"PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE",
aggressive,Agresivo,ALRM,"Alarm.com Holdings, Inc. - Common Stock",2244026624.0,45.37,469893,21319045.41,PASSED,,
aggressive,Agresivo,ALRS,Alerus Financial Corporation - Common Stock,727474304.0,28.95,156214,4522395.3,PASSED,,
aggressive,Agresivo,ALT,"Altimmune, Inc. - Common Stock",527024992.0,2.71,3962088,10737258.48,PASSED,,
aggressive,Agresivo,ALTI,"AlTi Global, Inc. - Class A Common Stock",451821152.0,2.98,175061,521681.77999999997,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,
aggressive,Agresivo,ALTO,"Alto Ingredients, Inc. - Common Stock",420749216.0,5.43,2306626,12524979.18,PASSED,,
aggressive,Agresivo,ALVO,Alvotech - Ordinary Shares,1104650880.0,3.54,506701,1793721.54,PASSED,,
aggressive,Agresivo,ALXO,ALX Oncology Holdings Inc. - Common Stock,207226880.0,1.54,963130,1483220.2,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
aggressive,Agresivo,ALZN,"Alzamend Neuro, Inc. - Common Stock",4223262.0,1.11,133139,147784.29,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AMAL,Amalgamated Financial Corp. - Common Stock,1266972800.0,42.42,137960,5852263.2,PASSED,,
aggressive,Agresivo,AMAT,"Applied Materials, Inc. - Common Stock",359671562240.0,453.01,6816000,3087716160.0,PASSED,,
aggressive,Agresivo,AMBA,"Ambarella, Inc. - Ordinary Shares",2786507008.0,63.52,1063792,67572067.84,PASSED,,
aggressive,Agresivo,AMBR,Amber International Holding Limited - American Depositary Shares,137641872.0,1.46,57779,84357.34,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AMCI,AMC Robotics Corporation - Common Stock,107577736.0,4.76,69842,332447.92,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AMCX,AMC Global Media Inc. - Class A Common Stock,430491584.0,9.8,463455,4541859.0,PASSED,,
aggressive,Agresivo,AMD,"Advanced Micro Devices, Inc. - Common Stock",760479481856.0,466.38,37466020,17473402407.6,PASSED,,
aggressive,Agresivo,AMGN,Amgen Inc. - Common Stock,188671213568.0,349.58,2589563,905259433.54,PASSED,,
aggressive,Agresivo,AMIX,"Autonomix Medical, Inc. - Common Stock",4677831.0,0.41,710125,291151.25,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AMKR,"Amkor Technology, Inc. - Common Stock",16099318784.0,64.95,4408296,286318825.2,PASSED,,
aggressive,Agresivo,AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",1481001728.0,13.32,1076168,14334557.76,PASSED,,
aggressive,Agresivo,AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",11255945.0,0.212,1300749,275758.788,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
aggressive,Agresivo,AMPG,"Amplitech Group, Inc. - Common Stock",131254976.0,5.18,2162403,11201247.54,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",870394240.0,19.74,609792,12037294.079999998,PASSED,,
aggressive,Agresivo,AMPL,"Amplitude, Inc. - Class A Common Stock",1015863424.0,7.66,2171653,16634861.98,PASSED,,
aggressive,Agresivo,AMRN,Amarin Corporation plc - American Depositary Shares,292099680.0,13.93,62707,873508.51,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,
aggressive,Agresivo,AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",4386563072.0,13.75,1780687,24484446.25,PASSED,,
aggressive,Agresivo,AMSC,American Superconductor Corporation - Common Stock,2019382784.0,42.34,1224407,51841392.38,PASSED,,
aggressive,Agresivo,AMSF,"AMERISAFE, Inc. - Common Stock",592909568.0,31.7,221147,7010359.899999999,PASSED,,
aggressive,Agresivo,AMSS,AMASS Brands Inc. - Common Stock,50381824.0,3.38,1983550,6704399.0,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
aggressive,Agresivo,AMST,Amesite Inc. - Common Stock,7901530.0,1.35,3272471,4417835.850000001,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE",
aggressive,Agresivo,AMTX,"Aemetis, Inc - Common Stock",158324576.0,2.25,1819412,4093677.0,PASSED,,
aggressive,Agresivo,AMZN,"Amazon.com, Inc. - Common Stock",2646571745280.0,246.03,44933614,11055017052.42,PASSED,,
aggressive,Agresivo,ANAB,"AnaptysBio, Inc. - Common Stock",1465812352.0,50.37,826216,41616499.919999994,PASSED,,
aggressive,Agresivo,ANDE,"The Andersons, Inc. - Common Stock",2479475712.0,72.81,343469,25007977.89,PASSED,,
