ticker,name,core_stage2_present,core_stage2_total,core_stage2_coverage_percent,can_run_stage2_cleanly,missing_core_stage2,missing_recommended_stage2,missing_stage3_extra
BTSG,"BrightSpring Health Services, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BULL,Webull Corporation - Class A Ordinary Shares,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BUSE,First Busey Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BZ,KANZHUN LIMITED - American Depository Shares,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
CABA,"Cabaletta Bio, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
CAC,Camden National Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
CACC,Credit Acceptance Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
CADL,"Candel Therapeutics, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
CAI,"Caris Life Sciences, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
CAKE,The Cheesecake Factory Incorporated - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
