asset_id,ticker,company_name,country,source,unicorn_status,unicorn_reason,phase
U19374,1DXCMm,Dexcom Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19390,1EMEm,EMCOR Group Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19394,1ENPHm,Enphase Energy Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19396,1ENVXm,Enovix Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19398,1EPAMm,EPAM Systems Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U19406,1ETSYm,Etsy Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U19419,1FAd,Sprouts Farmers Market Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19424,1FICOm,Fair Isaac Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19426,1FIXm,Comfort Systems USA Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19436,1FTNTm,Fortinet Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19444,1GEHCm,GE HealthCare Technologies Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19446,1GEVm,GE Vernova Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19481,1HLm,Hecla Mining Co,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U19497,1HUTm,Hut 8 Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19498,1HWMm,Howmet Aerospace Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19502,1IBKRm,Interactive Brokers Group Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19508,1ILMNm,Illumina Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U19513,1INODm,Innodata Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U19519,1ISRGm,Intuitive Surgical Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19522,1JBLm,Jabil Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U19531,1KDPm,Keurig Dr Pepper Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19552,1LCIDm,Lucid Group Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19553,1LDOSm,Leidos Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19559,1LITEm,Lumentum Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U19561,1LNGm,Cheniere Energy Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19581,1MDBm,MongoDB Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19591,1MPWRm,Monolithic Power Systems Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U19592,1MPm,MP Materials Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19608,1NBIXm,Neurocrine Biosciences Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19633,1OGNm,Organon & Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U19656,1PLLm,Planet Labs PBC,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U19665,1PSTGm,Everpure Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19672,1QBTSm,D-Wave Quantum Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19679,1RDDTm,Reddit Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19685,1RKLBm,Rocket Lab Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19686,1RMBSm,Rambus Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U19688,1ROKUm,Roku Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19734,1SOFIm,SoFi Technologies Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19742,1SRPTm,Sarepta Therapeutics Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19752,1SWKSm,Skyworks Solutions Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U19770,1TEMm,Tempus AI Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19778,1TMDXm,TransMedics Group Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19785,1TRMBm,Trimble Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U19801,1UC0d,Cue Biopharma Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19805,1UNPm,Union Pacific Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19807,1UPSTm,Upstart Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19814,1VEEVm,Veeva Systems Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19821,1VKTXm,Viking Therapeutics Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U19831,1VRTm,Vertiv Holdings Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19931,26CAd,ImmunityBio Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U19979,2H51d,Ocugen Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19991,2ONd,Peloton Interactive Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U19993,2RJAd,Phunware Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20001,2X0d,Corteva Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20003,2XTd,DXC Technology Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U20087,38Id,Intellia Therapeutics Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20125,3E7d,Evergy Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20161,3LNd,Live Nation Entertainment Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U20188,3S9d,Sunrun Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20217,3U6d,UGI Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20240,45Td,IES Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20273,4CC0d,ClearSign Technologies Corp,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U20274,4CUd,Centrus Energy Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20277,4DNd,Denali Therapeutics Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U20282,4LLd,Teladoc Health Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U20283,4MDd,Digital Turbine Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20285,4PGd,Otis Worldwide Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20302,4VKd,Aon PLC,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20356,5GHd,Guardant Health Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20373,5QZ0d,QuantumScape Corp,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U20400,63Gd,Paramount Skydance Corp,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U20445,6D8d,DuPont de Nemours Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20447,6HAd,HA Sustainable Infrastructure Capital Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20497,76Wd,H2O America,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20501,788d,Coupang Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20509,7B0d,SentinelOne Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U20514,7JAd,Butterfly Network Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20522,7XUd,Kyndryl Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20525,8020d,Hillman Solutions Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20543,82Wd,Hims & Hers Health Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20570,87Pd,SharonAI Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U20585,8LL0d,374Water Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20587,8QJ0d,Marqeta Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U20649,9MKd,Keel Infrastructure Corp,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U20655,9WYd,Texas Pacific Land Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20684,AAOIn,Applied Optoelectronics Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20728,ACADn,ACADIA Pharmaceuticals Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U20743,ACHCn,Acadia Healthcare Co Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20896,AGIOn,Agios Pharmaceuticals Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U20906,AGTd,AptarGroup Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U20910,AH91d,AMC Entertainment Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U21131,ALLYn,Ally Financial Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U21324,AMKRn,Amkor Technology Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U21329,AMS1d,American Superconductor Corp,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U21561,AVAn,Avista Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U21649,B72d,AtaiBeckley Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U21697,BAXn,Baxter International Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U21751,BDCn,Belden Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U21792,BICd,BTCS Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U21852,BJn,BJ's Wholesale Club Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U21853,BKDn,Brookdale Senior Living Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U22025,BRXn,Brixmor Property Group Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U22058,BTJn,Atmos Energy Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U22148,CA8Ad,CACI International Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U22158,CALn,Caleres Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U22283,CDLXn,Cardlytics Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U22325,CENXn,Century Aluminum Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U22364,CGNXn,Cognex Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U22373,CHGGn,Chegg Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U22432,CLBn,Core Laboratories NV,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U22435,CLDXn,Celldex Therapeutics Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U22464,CLOVRn,Clover Health Investments Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U22515,CNKn,Cinemark Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U22517,CNMDn,CONMED Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U22597,COZd,Cognizant Technology Solutions Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U22612,CPTn,Camden Property Trust,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U22655,CS1d,Expand Energy Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U22732,CWHn,Camping World Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U22836,DDNd,Darden Restaurants Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U23030,DOCUn,DocuSign Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U23061,DRHn,DiamondRock Hospitality Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U23156,E050d,Easterly Government Properties Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U23170,E7Pd,Indivior Pharmaceuticals Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U23180,EAFn,GrafTech International Ltd,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
