asset_id,ticker,company_name_source_value,resolved_company_name,resolved_company_name_raw,resolution_status,resolution_reason,isin,home_mic,home_country,primary_fundamental_route,source_row_hash,credentials_used,phase,created_at_utc
U37408,GOB,FRA0,ST GOBAIN,ST GOBAIN            EO 4,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000125007,XPAR,FR,eodhd_fundamentals,e39cdc901502eb74c9dcf12a053ba6c3b19505dd35623f0f3bc7d17e53c404a0,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37409,CGM,FRA0,CAPGEMINI SE,CAPGEMINI SE INH. EO 8,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000125338,XPAR,FR,eodhd_fundamentals,5139e99a275a0519989516cf1e8f9ddcc8b34afe121f81c6cd1dbce2e42954c4,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37410,SQU,FRA0,VINCI S.A.,"VINCI S.A. INH.   EO 2,50",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000125486,XPAR,FR,eodhd_fundamentals,53a28771c966b807c950e0fa32370f2b793931132375709e6b06c0e1b7be2f60,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37411,VVU,FRA0,VIVENDI SE,"VIVENDI SE   INH. EO 0,55",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000127771,XPAR,FR,eodhd_fundamentals,eee8b0255f0cc2c8f52a1592ef9c10c9b243caf51021165833b219a1ae911d32,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37412,DIO,FRA0,CHRISTIAN DIOR,CHRISTIAN DIOR INH.  EO 2,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000130403,XPAR,FR,eodhd_fundamentals,3112dd43a45280945c458d4070d31fa807115760d06b3ae4173ef94b8bcbe2cc,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37413,EF3,FRA0,EIFFAGE SA,EIFFAGE SA INH.      EO 4,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000130452,XPAR,FR,eodhd_fundamentals,7b5dcddedd10da63800fe65e66eca27e480440edd7ee75c7bc4f1e1cf4d207a1,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37414,PU4,FRA0,PUBLICIS GRP,"PUBLICIS GRP INH. EO 0,40",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000130577,XPAR,FR,eodhd_fundamentals,ee691481721ca255a3d970a965ddd363f6dcde013a6af630fa09fa12d60f8bb0,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37415,SGE,FRA0,STE GENERALE,"STE GENERALE INH. EO 1,25",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000130809,XPAR,FR,eodhd_fundamentals,f5f314ec6b3b7b6fa1e9bc814016137f734435896c25ec1d67fcd8307e693715,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37416,BNP,FRA0,BNP PARIBAS,BNP PARIBAS INH.     EO 2,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000131104,XPAR,FR,eodhd_fundamentals,1c4874e13d47e297694c1a9a4467fe66fce7e42fca3dfe94c20f284e3cd393ab,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37417,ER7,FRA0,ERAMET SA,"ERAMET SA INH.    EO 3,05",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000131757,XPAR,FR,eodhd_fundamentals,81fc892c5dceac5426741f140cdd99ad3e8f87b9e9b4d202888a3eaa4a9dfb4b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37418,RNL,FRA0,RENAULT,"RENAULT INH.      EO 3,81",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000131906,XPAR,FR,eodhd_fundamentals,9e6a88d3fc27374d80c718df3e38c0a30eaa5064c774d4821a88baf5107d35a4,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37419,FTE,FRA0,ORANGE,ORANGE INH.          EO 4,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0000133308,XPAR,FR,eodhd_fundamentals,dad02ccd2848ea4c990095a849d7fd3962204ec42eaadc41b4871e025999997b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37420,AYJ,FRA0,VALNEVA SE,"VALNEVA SE        EO -,15",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0004056851,XPAR,FR,eodhd_fundamentals,2894f41e1a704f2eefe0029d024d473ba1271378c8cfd1473407ea20cdd75325,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37421,ANI,FRA0,AMUNDI S.A.,"AMUNDI S.A.      EO 2,50",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0004125920,XPAR,FR,eodhd_fundamentals,d2ee79ac3a743299af4498bb188d5c2e1c8f53250b72819c5f8aad02e8e49de8,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37422,XUP,FRA0,GENFIT S.A.,"GENFIT S.A.       EO -,25",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0004163111,XPAR,FR,eodhd_fundamentals,1ca8511bc2a79ce8065c9a1720c07794032e019dca34fef306fe6ecdd989fa7f,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37423,GZF,FRA0,ENGIE S.A.,ENGIE S.A. INH.      EO 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0010208488,XPAR,FR,eodhd_fundamentals,11dfa7f6ee115c274a7c8f4164bb130fcfd80529c1965b4648dcd8475fbc9e7a,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37424,AOMD,FRA0,ALSTOM S.A.,ALSTOM S.A. INH.     EO 7,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0010220475,XPAR,FR,eodhd_fundamentals,190233ae3d16e169477fd1eb62c904867e9c5f30dd8b219bc742acfc835e085c,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37425,E3B,FRA0,EUTELSAT COMMS,EUTELSAT COMMS       EO 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0010221234,XPAR,FR,eodhd_fundamentals,d3164e66c0ad17d62dc439e5396f8a2a44c3e523e517ae630f84fbdcf1b98263,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37426,LRC,FRA0,LEGRAND S.A.,LEGRAND S.A.    INH. EO 4,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0010307819,XPAR,FR,eodhd_fundamentals,7cbbb8c6b1fbeb3052b74244583212e230ad6fa203b96747602f5ba51858bc12,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37427,IDD,FRA0,INNATE PHARMA,"INNATE PHARMA     EO -,05",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0010331421,XPAR,FR,eodhd_fundamentals,bb8b42dcafc58c7ed531cd4c308e59092d110d8316d120ff0a84479ce1508a13,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37428,SDRC,FRA0,SCOR SE,"SCOR SE      EO 7,8769723",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0010411983,XPAR,FR,eodhd_fundamentals,c96947d2bb5486a26bf1b7c751d45f96c82037895ffa8e8f7394f406d82c8f82,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37429,DBV,FRA0,DBV TECHNOLOGIES,"DBV TECHNOLOGIES  EO -,10",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0010417345,XPAR,FR,eodhd_fundamentals,8175b7aff645b6675ee4b71f9ca14892b447a23e5c329d84a41485acfd156e32,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37430,2X1,FRA0,ABIVAX SA,"ABIVAX SA         EO -,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0012333284,XPAR,FR,eodhd_fundamentals,475355d2da95a205005c8080dd590070a2d7ffef870ca34c3cf9f3656a63f472,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37431,56S1,FRA0,SARTOR.STED.B.,"SARTOR.STED.B. EO-,20",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0013154002,XPAR,FR,eodhd_fundamentals,f950b75b7fff8786daa0b46327be8ec521d04531fd2bc8ad02762c6de1fb7072,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37432,SOH1,FRA0,SOITEC S.A.,SOITEC S.A.          EO 2,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0013227113,XPAR,FR,eodhd_fundamentals,218b1be02132c628117fcd351f32713792420f78d27df37fa4ae2683acb99da4,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37433,6IV,FRA0,"INVENTIVA S.A.(PROM.)-,01","INVENTIVA S.A.(PROM.)-,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0013233012,XPAR,FR,eodhd_fundamentals,04c9881d9f31baed14fd11b53a78c9d53abe3de8784f53719ea1564b6f43d5c7,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37434,1BR1,FRA0,URW (STAPLED SHS),"URW (STAPLED SHS)  EO-,05",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0013326246,XPAR,FR,eodhd_fundamentals,dda2de2f0c7e1b1bc5f0cd8ae0affaa5b81b808057d97c7469b4cdfce9144db4,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37435,ESF0,LUX0,EUROFINS SCI.,"EUROFINS SCI.INH.EO 0,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0014000MR3,XPAR,FR,eodhd_fundamentals,11520f87f56b1b3ef80b40e42e39bdbcc6d2f6390da5b8a713bb65e8c8ac2485,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37436,DSYA,FRA0,DASSAULT SYS SE,"DASSAULT SYS SE INH.EO0,1",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR0014003TT8,XPAR,FR,eodhd_fundamentals,e781fc3ef3a061dc4c1a2a692248d0664f3a8c7ccbd51436796979856671dc99,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37437,MCHA,FRA0,MICHELIN,"MICHELIN  NOM.    EO -,50",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR001400AJ45,XPAR,FR,eodhd_fundamentals,82b3369a905266080516ba3dac7bcd7f3dbcfcc126d910039f60f878b968dda9,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37438,AFR0,FRA0,AIR FRANCE-KLM,AIR FRANCE-KLM INH.  EO 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,FR001400J770,XPAR,FR,eodhd_fundamentals,f037f674b586d1a000fa13d5271c5eb597ac8915f442c5422ce410646bb4df7f,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37439,GUI,UKI0,DIAGEO PLC,"DIAGEO PLC LS-,28935185",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0002374006,XLON,GB,uk_companies_house_filings,c446e76f7f7570847ca9f0377958f667d51c7922135f3fb49753d58eb744985c,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37440,BSP,UKI0,BAE SYSTEMS PLC,"BAE SYSTEMS PLC   LS-,025",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0002634946,XLON,GB,uk_companies_house_filings,287a4cdb77b8a964bc1f3cebbccbc566dc48ae7206b5395bd3b4cdc706bf8f59,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37441,BMT,UKI0,BRIT.AMER.TOBACCO,"BRIT.AMER.TOBACCO  LS-,25",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0002875804,XLON,GB,uk_companies_house_filings,323e1009f3c5d37eae5b28a3c0064536f18801e4ff40454f0e386efdfebc9d56,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37442,ITB,UKI0,IMPERIAL BRANDS PLC,IMPERIAL BRANDS PLC LS-10,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0004544929,XLON,GB,uk_companies_house_filings,f6e6e0fd67db69159af6c507dbb834424dea1371fb1b8970559051cbc2c904a8,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37443,LGI,UKI0,LEGAL GENL GRP PLC,"LEGAL GENL GRP PLCLS-,025",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0005603997,XLON,GB,uk_companies_house_filings,a0c63d067f6aa249f8110c65d4e781bdfa1df0ee8726916d326f27ef3843ef66,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37444,PES,UKI0,PEARSON PLC,"PEARSON PLC        LS-,25",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0006776081,XLON,GB,uk_companies_house_filings,18d68fd4e3a112b7210d23aa09ab6f1dff0046a854ca10e71c3e62df9d327176,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37445,RIO1,UKI0,RIO TINTO PLC,"RIO TINTO PLC      LS-,10",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0007188757,XLON,GB,uk_companies_house_filings,0cfe3430e8e7ab6848474d23ffa3d4e25f12f7a9e01dfc96660055f650f0ff13,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37446,SCT,UKI0,SSE PLC,"SSE PLC    LS-,50",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0007908733,XLON,GB,uk_companies_house_filings,ff921cacdce267ca27aad3b31b0ae03fbe18819d62c829042cb8ecb2cd54a2a3,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37447,BPE5,UKI0,BP PLC,"BP PLC             DL-,25",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0007980591,XLON,GB,uk_companies_house_filings,b156e9f13b644f9477c39055872d020da480c6760651c9f3d12820bea546c27a,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37448,LLD,UKI0,LLOYDS BKG GRP,"LLOYDS BKG GRP     LS-,10",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0008706128,XLON,GB,uk_companies_house_filings,9137eb587bb39c65cad8bf387eae91ef8039a4a58c4dabd65cec48185d83aef9,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37449,NPW1,UKI0,SMITH + NEP.,"SMITH + NEP.   DL -,20",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0009223206,XLON,GB,uk_companies_house_filings,ad3cbab8ffb98b263e3ba13af29e9be4e776082776f03cde90d5edd0e22bb4f7,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37450,BCY,UKI0,BARCLAYS PLC,"BARCLAYS PLC      LS 0,25",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0031348658,XLON,GB,uk_companies_house_filings,12e3824f4c05d1ccd61370de4d04549da8da5d134c8d9157550707833a4c7d8e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37451,KFI1,UKI0,KINGFISHER,"KINGFISHER  LS-,157142857",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB0033195214,XLON,GB,uk_companies_house_filings,34a06a22a4ac2e6fc7dcffd85b4c925f30cf8ffb9f7ddcefaf01f5a4a292bbf6,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37452,IJ8,UKI0,ITM POWER PLC,"ITM POWER PLC      LS-,05",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00B0130H42,XLON,GB,uk_companies_house_filings,5182b6028e6b23bfaa8bfede7c76f0be1a2090089b8b6d4c69d89762c6a8af09,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37453,RTO1,UKI0,RENTOKIL INITIAL,"RENTOKIL INITIAL  LS 0,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00B082RF11,XLON,GB,uk_companies_house_filings,16848f9d3d3384b66a2a36f7376d70181b25b2137fddb5934262da786fff3855,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37454,LS4C,UKI0,LONDON STOCK EXCHANGE,LONDON STOCK EXCHANGE,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00B0SWJX34,XLON,GB,uk_companies_house_filings,0aa51d319c9457491b20cf35f4fe9add9c7e8cf47d76f7a929a0c0ba9c3f2214,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37455,RDEB,UKI0,RELX PLC,"RELX PLC      LS -,144397",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00B2B0DG97,XLON,GB,uk_companies_house_filings,c2e038b14dcd15a649ff767d622268c68283c873fa2b53d6abc1c7c7dcc79a2a,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37456,RRU,UKI0,ROLLS ROYCE HLDGS,ROLLS ROYCE HLDGS LS 0.20,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00B63H8491,XLON,GB,uk_companies_house_filings,10ce8c9eba8c3261a3a9c625f7fee9157db836b3d4afa4c64f6294f910c33772,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37457,EJT1,UKI0,EASYJET PLC,"EASYJET PLC  LS-,27285714",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00B7KR2P84,XLON,GB,uk_companies_house_filings,64308b82aadfcdce382ecddafe221436f117bd7bd94fd66617dc89116bd73bba,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37458,XGR2,UKI0,COMPASS GROUP,"COMPASS GROUP    LS-,1105",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BD6K4575,XLON,GB,uk_companies_house_filings,79bfafe6133c0d3a75039825395831f5511318bd5bc67f0597fdf8256bf3e59e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37459,NNGF,UKI0,NATIONAL GRID PLC,NATIONAL GRID PLC,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BDR05C01,XLON,GB,uk_companies_house_filings,35ea8061f6db40597637274673f1f0d17e97d906a2012f8ca42553d33689b273,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37460,1T1,UKI0,TECHNIPFMC PLC,TECHNIPFMC PLC DL 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BDSFG982,XLON,GB,uk_companies_house_filings,119105e56ca4babeb20ae0939176e557ff28557d8f42b02df396866a12d576fd,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37461,S94,UKI0,SENSATA TECHN.HLDG,"SENSATA TECHN.HLDG LS-,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BFMBMT84,XLON,GB,uk_companies_house_filings,118761997f8e7e28a711fd84d72e3740807cbd1a67505f1803748d91b157c092,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37462,VODI,UKI0,VODAFONE GROUP PLC,VODAFONE GROUP PLC,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BH4HKS39,XLON,GB,uk_companies_house_filings,1c0f8a572147a8e535227d155d4afded99a2b59a8f532ec2a20bea5e0396e774,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37463,IC1H,UKI0,INTERCONT.H.,"INTERCONT.H.LS-,208521303",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BHJYC057,XLON,GB,uk_companies_house_filings,3328fb54696ae222a8a3ab9d2b50857cd7d07941a3dd8933e0f683dd9973bfa9,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37464,TCO0,UKI0,TESCO PLC,"TESCO PLC     LS-,0633333",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BLGZ9862,XLON,GB,uk_companies_house_filings,5fc6d0ed574cdcd74486e8bf70563b41afdce2e3a8615057c75eb1b83b02e6d2,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37465,RYSD,UKI0,NATWEST GR.PLC,"NATWEST GR.PLC LS 1,0769",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BM8PJY71,XLON,GB,uk_companies_house_filings,9a76cfcffdfab1e1f7bc394116d1776da148e1263d2fbda0fd14d978caee4264,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37466,T9G,UKI0,VIDAC PHARMA HLDG PLC,VIDAC PHARMA HLDG PLC LS1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BM9XQ619,XLON,GB,uk_companies_house_filings,0f61f5873beffad9a54126d7ce50a61d68627e4e8483dda83d6eb4ff733e3b58,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37467,88Q,UKI0,4BASEBIO PLC,4BASEBIO PLC         EO 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BMCLYF79,XLON,GB,uk_companies_house_filings,64505330a19bea372fac403e4d9cb4c2ac06a6a70363fd5a55c414aa862cb9c4,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37468,H1W,UKI0,KLARNA GROUP PLC,"KLARNA GROUP PLC  LS -,10",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BMHVL512,XLON,GB,uk_companies_house_filings,7eb3aa32b5ea429db93da0d05cd65dce9b668737a56785aa29f6cf34ec3d4e30,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37469,RPD,UKI0,ROYALTY PHARMA OA,ROYALTY PHARMA OA DL-0001,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BMVP7Y09,XLON,GB,uk_companies_house_filings,ab73ac28ee43bf476d3d25f0abeea0c4dc4a4e14ff0bf1aaabd4200a788fb3b7,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37470,H6D0,UKI0,HALEON PLC,"HALEON PLC       LS 0,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BMX86B70,XLON,GB,uk_companies_house_filings,4e6e4026a746d826cb9578d1814713c6acc9699f49a6ea0f8828bd4ff4702763,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37471,GS71,UKI0,GSK PLC,"GSK PLC  LS-,3125",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BN7SWP63,XLON,GB,uk_companies_house_filings,f11b38209b3b06a0e02684051a7cc46841b10fc105fd263d23e5002ee781f79b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37472,R6C0,UKI0,SHELL PLC,SHELL PLC           EO-07,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BP6MXD84,XLON,GB,uk_companies_house_filings,3343bc828eee9adc58fbbdf94fedec2b3ed6175feaf943effa8bcde116714360,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37473,GU81,UKI0,AVIVA PLC,"AVIVA PLC          LS-,33",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BPQY8M80,XLON,GB,uk_companies_house_filings,ec67c82066b8a144343bd26e0fedf8337b3f9306f4304cfca0034aac558eebfc,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37474,HT3,UKI0,ANGLOGOLD ASHANTI,ANGLOGOLD ASHANTI DL 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BRXH2664,XLON,GB,uk_companies_house_filings,19553d1594a0e4f8b631c667d2450e72e82ee6edd3bb0e6bd2a8debeac861103,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37475,3RB0,UKI0,RECKITT BENCK.,"RECKITT BENCK.LS-,1041666",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BSZBP530,XLON,GB,uk_companies_house_filings,a01492800f6caa39a2f03192fab3cb070679a8160e1bb65c64ad31b5ffaedc77,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37476,NGL0,UKI0,ANGLO AMERICAN,"ANGLO AMERICAN DL-,623855",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BTK05J60,XLON,GB,uk_companies_house_filings,e6d3beee1e4231636041fbf964f851dcbdae350550de23db8d06e398d81bfb4f,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37477,UNV0,UKI0,UNILEVER PLC,"UNILEVER PLC     LS -,035",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BVZK7T90,XLON,GB,uk_companies_house_filings,aeb82c1fd0196c01cc2e8a435a7506e52d380beafe58e42a294f1c0a73305394,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37478,0VQ,UKI0,PURETECH HEALTH PLC,PURETECH HEALTH PLC  LS 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,GB00BY2Z0H74,XLON,GB,uk_companies_house_filings,74f1bd3f27f0fd5516b637075db2b7b40d7594b326f6b54dfdf5263bb8978414,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37479,N4U,UKI0,SMURFIT WESTROCK,"SMURFIT WESTROCK   DL-,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,IE00028FXN24,XDUB,IE,issuer_filings_manual_review,9b09e0f237154d1303ec5e3cc8395ba0e99c279f9bcb521f6f7c71862cca17ab,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37480,IJF,UKI0,ICON PLC,"ICON PLC           EO-,06",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,IE0005711209,XDUB,IE,issuer_filings_manual_review,9b4b122dbaae466a93a6a5b4b10a4d051402082e2a88680371ea9c746e95bed3,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37481,BZ4,UKI0,TE CONNECTIVITY,"TE CONNECTIVITY   DL-,01",resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,IE000IVNQZ81,XDUB,IE,issuer_filings_manual_review,c4e943e0cf81e4f6a2caa14fd4748999e6b07720b38297c20b7c0d2f254e3d8d,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
