asset_id,ticker,company_name,home_exchange,home_mic,home_country,home_currency,provider_route,provider,provider_symbol,collection_status,rows_collected,first_date,last_date,raw_cache_path,failure_reason,phase,scoring_calculated,ranking_calculated,recommendations_generated,phase9c_authorized
U37460,1T1,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,1T1.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37460.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37475,3RB0,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,3RB0.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37475.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37467,88Q,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,88Q.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37467.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37450,BCY,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,BCY.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37450.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37441,BMT,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,BMT.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37441.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37447,BPE5,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,BPE5.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37447.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37440,BSP,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,BSP.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37440.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37457,EJT1,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,EJT1.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37457.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37471,GS71,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,GS71.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37471.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37473,GU81,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,GU81.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37473.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37439,GUI,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,GUI.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37439.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37468,H1W,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,H1W.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37468.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37470,H6D0,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,H6D0.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37470.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37474,HT3,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,HT3.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37474.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37463,IC1H,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,IC1H.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37463.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37452,IJ8,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,IJ8.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37452.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37442,ITB,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,ITB.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37442.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37451,KFI1,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,KFI1.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37451.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37443,LGI,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,LGI.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37443.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37448,LLD,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,LLD.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37448.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37454,LS4C,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,LS4C.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37454.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37476,NGL0,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,NGL0.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37476.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37459,NNGF,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,NNGF.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37459.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37449,NPW1,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,NPW1.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37449.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37444,PES,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,PES.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37444.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37472,R6C0,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,R6C0.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37472.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37455,RDEB,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,RDEB.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37455.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37445,RIO1,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,RIO1.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37445.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37469,RPD,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,RPD.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37469.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37456,RRU,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,RRU.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37456.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37453,RTO1,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,RTO1.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37453.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37465,RYSD,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,RYSD.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37465.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37461,S94,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,S94.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37461.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37446,SCT,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,SCT.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37446.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37466,T9G,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,T9G.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37466.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37464,TCO0,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,TCO0.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37464.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37477,UNV0,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,UNV0.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37477.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37462,VODI,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,VODI.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37462.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37458,XGR2,UKI0,LSE,XLON,GB,GBP,eodhd_europe_prices,eodhd,XGR2.LSE,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37458.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37367,472,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,472.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37367.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37374,48CA,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,48CA.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37374.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37366,A441,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,A441.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37366.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37368,AI3A,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,AI3A.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37368.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37370,BDSB,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,BDSB.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37370.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37369,BOY,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,BOY.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37369.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37371,BSD2,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,BSD2.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37371.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37373,ENA,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,ENA.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37373.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37375,IBE1,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,IBE1.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37375.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37372,IDA,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,IDA.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37372.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37379,INR,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,INR.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37379.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37376,IXD1,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,IXD1.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37376.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37377,RE21,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,RE21.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37377.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37378,REP,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,REP.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37378.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37380,TNE5,ESP0,BME,XMAD,ES,EUR,eodhd_europe_prices,eodhd,TNE5.MC,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37380.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37434,1BR1,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,1BR1.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37434.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37430,2X1,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,2X1.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37430.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37431,56S1,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,56S1.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37431.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37433,6IV,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,6IV.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37433.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37396,ACR,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,ACR.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37396.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37438,AFR0,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,AFR0.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37438.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37392,AIL,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,AIL.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37392.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37421,ANI,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,ANI.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37421.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37424,AOMD,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,AOMD.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37424.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37398,AXA,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,AXA.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37398.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37420,AYJ,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,AYJ.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37420.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37416,BNP,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,BNP.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37416.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37399,BSN,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,BSN.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37399.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37393,CAR,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,CAR.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37393.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37409,CGM,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,CGM.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37409.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37403,CSF,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,CSF.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37403.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37429,DBV,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,DBV.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37429.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37412,DIO,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,DIO.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37412.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37436,DSYA,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,DSYA.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37436.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37425,E3B,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,E3B.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37425.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37413,EF3,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,EF3.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37413.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37417,ER7,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,ER7.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37417.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37435,ESF0,LUX0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,ESF0.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37435.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37405,ESL,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,ESL.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37405.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37402,FAU,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,FAU.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37402.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37419,FTE,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,FTE.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37419.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37408,GOB,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,GOB.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37408.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37423,GZF,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,GZF.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37423.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37389,HMI,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,HMI.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37389.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37427,IDD,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,IDD.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37427.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37395,LOR,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,LOR.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37395.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37426,LRC,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,LRC.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37426.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37437,MCHA,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,MCHA.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37437.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37401,MOH,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,MOH.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37401.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37386,NXS,FRA0,Euronext Paris,XPAR,FR,EUR,eodhd_europe_prices,eodhd,NXS.PA,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37386.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
