ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date
ASTL,Algoma Steel Group Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Steel,common_stock,True,522727552.0,4.96,1452047.0,1452047.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7202153.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASUR,Asure Software Inc - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,254119248.0,8.86,90711.0,90711.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,803699.46,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASYS,"Amtech Systems, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,323280992.0,18.49,266128.0,266128.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4920706.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATAI,AtaiBeckley Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1454258432.0,3.95,5782071.0,5782071.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22839180.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATAT,Atour Lifestyle Holdings Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Lodging,common_stock,True,4618174464.0,33.42,1261206.0,1261206.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42149504.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATCX,Atlas Critical Minerals Corporation - Common Stock,NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,18540524.0,3.71,34746.0,34746.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,128907.66,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATEC,"Alphatec Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,1230314496.0,8.0,3245530.0,3245530.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,25964240.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATER,"Aterian, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",common_stock,True,11251666.0,1.04,4492011.0,4492011.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4671691.44,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATEX,Anterix Inc. - Common Stock,NASDAQ,USA,North America,USD,Communication Services,Telecom Services,common_stock,True,1248359680.0,66.64,325604.0,325604.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,21698250.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,214012496.0,13.0,2979.0,2979.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,38727.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATHE,Alterity Therapeutics Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,70690208.0,3.9,19906.0,19906.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,77633.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATHR,"Aether Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,37770108.0,3.11,12490.0,12490.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,38843.9,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATLC,Atlanticus Holdings Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,1271423488.0,84.1,81830.0,81830.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6881903.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATLN,Atlantic International Corp. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Staffing & Employment Services,common_stock,True,74694648.0,0.9799,398988.0,398988.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,390968.3412,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATLO,Ames National Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,264033728.0,29.81,59823.0,59823.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1783323.63,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATLX,Atlas Lithium Corporation - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Other Industrial Metals & Mining,common_stock,True,104102832.0,3.53,662071.0,662071.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2337110.63,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATNI,"ATN International, Inc. - Common Stock",NASDAQ,USA,North America,USD,Communication Services,Telecom Services,common_stock,True,396056960.0,25.75,82565.0,82565.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2126048.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATOM,Atomera Incorporated - Common Stock,NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,319794176.0,8.26,2112385.0,2112385.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,17448300.099999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATOS,"Atossa Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,38493084.0,4.47,63007.0,63007.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,281641.29,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATPC,Agape ATP Corporation - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,2981865.0,2.98,3896347.0,3896347.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11611114.06,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATRA,"Atara Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,89380904.0,9.92,1529300.0,1529300.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15170656.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATRC,"AtriCure, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1372370304.0,27.1,749342.0,749342.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,20307168.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATRO,Astronics Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,3036395008.0,84.72,553576.0,553576.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,46898958.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATXG,Addentax Group Corp. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Integrated Freight & Logistics,common_stock,True,3905115.0,5.0,128412.0,128412.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,642060.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ATYR,"aTyr Pharma, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,46084072.0,0.47,2191061.0,2191061.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1029798.6699999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUBN,"Auburn National Bancorporation, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,87645792.0,25.09,4296.0,4296.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,107786.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUC,ATIF Holdings Limited - Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,74771952.0,7.25,5863.0,5863.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42506.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUDC,AudioCodes Ltd. - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Communication Equipment,common_stock,True,244609216.0,9.61,109539.0,109539.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1052669.79,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUGO,Aura Minerals Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Gold,common_stock,True,5043400192.0,60.4,948242.0,948242.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,57273816.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUID,authID Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,20165608.0,1.25,208698.0,208698.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,260872.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUPH,Aurinia Pharmaceuticals Inc - Common Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2037050496.0,15.84,1184433.0,1184433.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18761418.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Auto Parts,common_stock,True,12375191552.0,6.31,24876003.0,24876003.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,156967578.92999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AURA,"Aura Biosciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,685452928.0,6.63,476350.0,476350.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3158200.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AURE,Aurelion Inc.  - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,91632000.0,2.49,59158.0,59158.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,147303.42,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUTL,Autolus Therapeutics plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,407199200.0,1.53,1638450.0,1638450.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2506828.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AUUD,Auddia Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,7026905.0,1.31,4598182.0,4598182.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6023618.42,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,1454604672.0,6.68,1442406.0,1442406.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9635272.08,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVAV,"AeroVironment, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,9408494592.0,185.92,1414766.0,1414766.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,263033294.71999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVBH,"Avidbank Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,341472544.0,31.17,86487.0,86487.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2695799.79,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVBP,"ArriVent BioPharma, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1413549056.0,30.35,532352.0,532352.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16156883.200000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVGO,Broadcom Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,1826303639552.0,385.73,24438841.0,24438841.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9426794138.93,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVIR,"Atea Pharmaceuticals, Inc. - common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,340115168.0,4.25,433879.0,433879.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1843985.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVLN,Avalyn Pharma Inc. - common stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1199653504.0,27.06,593837.0,593837.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16069229.219999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVNW,"Aviat Networks, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Communication Equipment,common_stock,True,233427920.0,18.04,203830.0,203830.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3677093.1999999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVO,"Mission Produce, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Food Distribution,common_stock,True,903218496.0,10.22,1038696.0,1038696.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10615473.120000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVPT,"AvePoint, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,2277064704.0,10.74,1804987.0,1804987.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19385560.38,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVR,Anteris Technologies Global Corp. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,938378816.0,9.64,1011341.0,1011341.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9749327.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVT,"Avnet, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Electronics & Computer Distribution,common_stock,True,7120509952.0,86.81,1189509.0,1189509.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,103261276.29,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVTX,"Avalo Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,688609024.0,13.1,1524641.0,1524641.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19972797.099999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVX,Avax One Technology Ltd. - Common Shares,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,35945068.0,0.4011,456506.0,456506.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,183104.5566,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AVXL,Anavex Life Sciences Corp. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,238166416.0,2.57,1378179.0,1378179.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3541920.03,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AWRE,"Aware, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,29222204.0,1.35,55192.0,55192.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,74509.20000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AXG,Solowin Holdings - Class A Ordinary Share,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,653256640.0,3.43,286442.0,286442.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,982496.06,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AXGN,"Axogen, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,2276010752.0,42.8,995893.0,995893.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42624220.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AXON,"Axon Enterprise, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,39182282752.0,486.12,1097573.0,1097573.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,533552186.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AXSM,"Axsome Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,11955133440.0,232.32,701007.0,701007.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,162857946.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AXTI,AXT Inc - Common Stock,NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,5826130944.0,89.053,11843206.0,11843206.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1054673023.918,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AYA,Aya Gold & Silver Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Silver,common_stock,True,2457014528.0,17.14,319263.0,319263.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5472167.82,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AYTU,"Aytu BioPharma, Inc.  - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,24149718.0,2.25,44776.0,44776.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,100746.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AZ,A2Z Cust2Mate Solutions Corp. - Common Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,285896512.0,6.42,468666.0,468666.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3008835.7199999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Auto & Truck Dealerships,common_stock,True,3188642.0,1.04,964167.0,964167.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1002733.68,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AZTA,"Azenta, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1045845760.0,22.69,1180822.0,1180822.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,26792851.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BAFN,BayFirst Financial Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,22177288.0,5.4,42722.0,42722.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,230698.80000000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BAND,Bandwidth Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,2311649536.0,72.2,818530.0,818530.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,59097866.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BANF,BancFirst Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,3706929664.0,110.37,145255.0,145255.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16031794.350000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BANL,CBL International Limited - Class B Ordinary Shares,NASDAQ,USA,North America,USD,Energy,Oil & Gas Midstream,common_stock,True,10430298.0,0.38,931714.0,931714.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,354051.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BANR,Banner Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,2203160832.0,64.86,287203.0,287203.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18627986.58,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,NASDAQ,USA,North America,USD,Communication Services,Advertising Agencies,common_stock,True,3928286.0,2.56,39615.0,39615.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,101414.40000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",NASDAQ,USA,North America,USD,Communication Services,Entertainment,common_stock,True,3457351936.0,53.9,61033.0,61033.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3289678.6999999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",NASDAQ,USA,North America,USD,Communication Services,Entertainment,common_stock,True,3180892160.0,49.59,355863.0,355863.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,17647246.17,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BBCP,"Concrete Pumping Holdings, Inc.  - Common Stock",NASDAQ,USA,North America,USD,Industrials,Engineering & Construction,common_stock,True,525603392.0,10.43,133033.0,133033.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1387534.19,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Communication Services,Broadcasting,common_stock,True,38130472.0,21.085,1251001.0,1251001.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,26377356.085,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BBIO,"BridgeBio Pharma, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,13242179584.0,67.61,2550639.0,2550639.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,172448702.79,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BBLG,Bone Biologics Corp - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2241741.0,1.2487,12698.0,12698.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15855.9926,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BBNX,"Beta Bionics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,618961984.0,13.89,983536.0,983536.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13661315.040000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BBOT,"BridgeBio Oncology Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,625636480.0,7.81,346401.0,346401.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2705391.81,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BBSI,"Barrett Business Services, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Staffing & Employment Services,common_stock,True,810468352.0,33.0,253547.0,253547.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8367051.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCAB,"BioAtla, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,5526314.0,3.33,37877.0,37877.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,126130.41,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCAL,California BanCorp - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,619494528.0,19.26,190082.0,190082.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3660979.3200000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCAR,D. Boral ARC Acquisition I Corp. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,431574848.0,10.64,514041.0,514041.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5469396.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCAX,Bicara Therapeutics Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1314077312.0,20.0,557311.0,557311.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11146220.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCBP,"BCB Bancorp, Inc. (NJ) - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,195161872.0,11.24,100126.0,100126.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1125416.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCDA,"BioCardia, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,11715965.0,1.03,164233.0,164233.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,169159.99,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCG,"Binah Capital Group, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,26055704.0,1.55,609914.0,609914.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,945366.7000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCML,BayCom Corp - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,346588992.0,31.77,43941.0,43941.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1396005.57,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCPC,Balchem Corporation - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Specialty Chemicals,common_stock,True,5137882112.0,159.91,202768.0,202768.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32424630.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,2137507840.0,8.41,5295541.0,5295541.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,44535499.81,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BCTX,BriaCell Therapeutics Corp. - Common Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,26795344.0,3.08,223568.0,223568.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,688589.4400000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
