asset_id,ticker,company_name,country,eligibility_status,confidence,coverage_weight,total_score,rank,review_reasons,phase
U00621,CHSN,Chanson International Holding - Class A Ordinary Shares,USA,ELIGIBLE_PARTIAL,HIGH,1.0,33.41855229,270,,v2.38BV-global-research-ranking
U00622,CHTR,"Charter Communications, Inc. - Class A Common Stock",USA,ELIGIBLE_PARTIAL,HIGH,0.9,58.54249919,106,,v2.38BV-global-research-ranking
U00625,CHYM,"Chime Financial, Inc. - Class A Common Stock",USA,ELIGIBLE_PARTIAL,MEDIUM,0.7,44.88988789,210,,v2.38BV-global-research-ranking
U00626,CIFR,Cipher Digital Inc. - Common Stock,USA,REVIEW_REQUIRED,NOT_RANKABLE,0.9,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U00627,CIGI,Colliers International Group Inc. - Subordinate Voting Shares,USA,PARTIAL_COMPARABILITY,LOW,0.6,56.01293167,,,v2.38BV-global-research-ranking
U00628,CIIT,"Tianci International, Inc. - Common Stock",USA,ELIGIBLE_PARTIAL,HIGH,0.9,26.45712791,297,,v2.38BV-global-research-ranking
U00629,CINF,Cincinnati Financial Corporation - Common Stock,USA,ELIGIBLE_PARTIAL,HIGH,0.8,70.24396212,29,,v2.38BV-global-research-ranking
U00630,CING,Cingulate Inc. - Common Stock,USA,PARTIAL_COMPARABILITY,LOW,0.64,27.03247327,,,v2.38BV-global-research-ranking
U00631,CIRC,"Circle8 Group, Inc. - Common Stock",USA,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U00632,CISO,"CISO Global, Inc. - Common Stock",USA,ELIGIBLE_PARTIAL,HIGH,0.9,24.57122466,304,,v2.38BV-global-research-ranking
U00633,CISS,C3is Inc. - Common Stock,USA,ELIGIBLE_PARTIAL,HIGH,0.9,47.4541378,192,,v2.38BV-global-research-ranking
U00634,CIVB,"Civista Bancshares, Inc. - Common Stock",USA,REVIEW_REQUIRED,NOT_RANKABLE,0.8,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U00635,CJMB,Callan JMB Inc. - Common Stock,USA,ELIGIBLE_PARTIAL,HIGH,0.9,26.33623237,298,,v2.38BV-global-research-ranking
U00636,CLAR,Clarus Corporation - Common Stock,USA,ELIGIBLE_PARTIAL,HIGH,0.9,45.69511644,203,,v2.38BV-global-research-ranking
U00638,CLBT,Cellebrite DI Ltd. - Ordinary Shares,USA,ELIGIBLE_PARTIAL,HIGH,0.9,57.87067717,114,,v2.38BV-global-research-ranking
U00639,CLDX,"Celldex Therapeutics, Inc. - Common Stock",USA,REVIEW_REQUIRED,NOT_RANKABLE,0.9,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U00640,CLFD,"Clearfield, Inc. - Common Stock",USA,ELIGIBLE_PARTIAL,HIGH,0.9,40.52809908,232,,v2.38BV-global-research-ranking
U00641,CLGN,CollPlant Biotechnologies Ltd. - Ordinary Shares,USA,REVIEW_REQUIRED,NOT_RANKABLE,0.9,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U00642,CLIK,Click Holdings Limited - Ordinary Share,USA,ELIGIBLE_PARTIAL,HIGH,0.8,20.74982894,313,,v2.38BV-global-research-ranking
U00643,CLIR,ClearSign Technologies Corporation - Common Stock,USA,PARTIAL_COMPARABILITY,LOW,0.64,30.72050115,,,v2.38BV-global-research-ranking
U00644,CLMB,"Climb Global Solutions, Inc. - Common Stock",USA,ELIGIBLE_PARTIAL,HIGH,1.0,69.01357886,39,,v2.38BV-global-research-ranking
U00645,CLMT,"Calumet, Inc - Common Stock",USA,ELIGIBLE_PARTIAL,HIGH,0.84,53.26523176,152,,v2.38BV-global-research-ranking
U00646,CLNE,Clean Energy Fuels Corp. - Common Stock,USA,ELIGIBLE_PARTIAL,HIGH,0.9,35.65313316,259,,v2.38BV-global-research-ranking
U00647,CLNN,Clene Inc. - Common Stock,USA,REVIEW_REQUIRED,NOT_RANKABLE,0.84,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U00648,CLOV,"Clover Health Investments, Corp. - Class A Common stock",USA,ELIGIBLE_PARTIAL,MEDIUM,0.7,55.66181478,128,,v2.38BV-global-research-ranking
U00649,CLPS,CLPS Incorporation - Common Stock,USA,ELIGIBLE_PARTIAL,HIGH,0.9,49.54430441,177,,v2.38BV-global-research-ranking
U00650,CLPT,ClearPoint Neuro Inc. - Common Stock,USA,ELIGIBLE_PARTIAL,HIGH,0.9,39.14436728,239,,v2.38BV-global-research-ranking
U00651,CLRB,"Cellectar Biosciences, Inc. - Common Stock",USA,PARTIAL_COMPARABILITY,LOW,0.64,28.94766991,,,v2.38BV-global-research-ranking
U00652,CLRO,"ClearOne, Inc. - Common Stock",USA,PARTIAL_COMPARABILITY,LOW,0.58,28.24158213,,,v2.38BV-global-research-ranking
U00653,CLSK,"CleanSpark, Inc. - Common Stock",USA,ELIGIBLE_PARTIAL,HIGH,0.9,65.25371252,64,,v2.38BV-global-research-ranking
U00654,CLST,"Catalyst Bancorp, Inc. - common stock",USA,REVIEW_REQUIRED,NOT_RANKABLE,0.64,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U00655,CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,USA,ELIGIBLE_PARTIAL,HIGH,0.9,47.75908165,189,,v2.38BV-global-research-ranking
U00656,CLYM,"Climb Bio, Inc. - Common Stock",USA,PARTIAL_COMPARABILITY,LOW,0.64,53.53153272,,,v2.38BV-global-research-ranking
U09211,0QFd,Moderna Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U09222,12DAd,Dell Technologies Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U09229,1AALm,American Airlines Group Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U09231,1ADMm,Archer-Daniels-Midland Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U09233,1ANFm,Abercrombie & Fitch Co,US,PARTIAL_COMPARABILITY,LOW,0.5,63.39040967,,,v2.38BV-global-research-ranking
U09234,1APPm,AppLovin Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,91.75741494,,,v2.38BV-global-research-ranking
U09237,1BLEm,Bloom Energy Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U09240,1CNCm,Centene Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,34.21749809,,,v2.38BV-global-research-ranking
U09244,1HOODm,Robinhood Markets Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U09246,1KTOSm,Kratos Defense & Security Solutions Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,56.81606013,,,v2.38BV-global-research-ranking
U09249,1MNSTm,Monster Beverage Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U09252,1PANWm,Palo Alto Networks Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,59.85185379,,,v2.38BV-global-research-ranking
U09255,1PATHm,UiPath Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U09256,1PLTRm,Palantir Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,91.57309944,,,v2.38BV-global-research-ranking
U09257,1QZd,Coinbase Global Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,58.15671462,,,v2.38BV-global-research-ranking
U09260,1RIVNm,Rivian Automotive Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U09261,1SId,Snap Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U09264,1TTEKm,Tetra Tech Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U09268,1WULFm,Terawulf Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.3,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U09303,2OYd,Dow Inc,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U09306,2PPd,PayPal Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,69.88294767,,,v2.38BV-global-research-ranking
U09316,33Ld,Lululemon Athletica Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,65.87114565,,,v2.38BV-global-research-ranking
U09452,3QDd,Datadog Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,47.86171225,,,v2.38BV-global-research-ranking
U09518,4I1d,Philip Morris International Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U09523,4S0d,ServiceNow Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,73.56335278,,,v2.38BV-global-research-ranking
U09555,6MKd,Merck & Co Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U09560,6Z1d,Airbnb Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,70.69381609,,,v2.38BV-global-research-ranking
U09562,7DBd,Diamondback Energy Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,55.83216832,,,v2.38BV-global-research-ranking
U09668,ADBd,Adobe Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,84.12240394,,,v2.38BV-global-research-ranking
U09882,AMDd,Advanced Micro Devices Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,74.45868021,,,v2.38BV-global-research-ranking
U09908,AMZd,Amazon.com Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,72.44747308,,,v2.38BV-global-research-ranking
U09936,AP2d,Applied Materials Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,71.16080833,,,v2.38BV-global-research-ranking
U10056,AUDd,Autodesk Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,74.10633493,,,v2.38BV-global-research-ranking
U10153,BACd,Verizon Communications Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,60.05229753,,,v2.38BV-global-research-ranking
U10436,BSXd,Boston Scientific Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U10542,C9Fd,Chipotle Mexican Grill Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,67.59631909,,,v2.38BV-global-research-ranking
U10584,CAT1d,Caterpillar Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U10596,CB1Ad,Constellation Brands Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U10702,CDSd,Cadence Design Systems Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,75.98243831,,,v2.38BV-global-research-ranking
U11129,CTOd,Costco Wholesale Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,61.97016808,,,v2.38BV-global-research-ranking
U11130,CTP2d,Comcast Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,66.53702316,,,v2.38BV-global-research-ranking
U11156,CVSd,CVS Health Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,39.28029435,,,v2.38BV-global-research-ranking
U11249,DCHl,Dauch Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,29.15866269,,,v2.38BV-global-research-ranking
U11250,DCOd,Deere & Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U11459,DY6d,Devon Energy Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U12192,EWLd,Edwards Lifesciences Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,61.90505813,,,v2.38BV-global-research-ranking
U12314,FB2Ad,Meta Platforms Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,79.37179749,,,v2.38BV-global-research-ranking
U12362,FERGl,Ferguson Enterprises Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,42.06934405,,,v2.38BV-global-research-ranking
U12489,FOOd,Salesforce Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,79.0144733,,,v2.38BV-global-research-ranking
U12507,FPMBd,Freeport-McMoRan Inc,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U12650,GCPd,General Electric Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U12733,GISd,Gilead Sciences Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,82.11433023,,,v2.38BV-global-research-ranking
U12837,GRMd,General Mills Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,31.13133922,,,v2.38BV-global-research-ranking
U12903,HALd,Halliburton Co,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U13091,HRSd,L3Harris Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,54.39344155,,,v2.38BV-global-research-ranking
U13510,ILTd,Illinois Tool Works Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U13589,INLd,Intel Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U13771,ITUd,Intuit Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,80.74599018,,,v2.38BV-global-research-ranking
U13894,J5Ad,Warner Bros Discovery Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U14175,KOSl,Kosmos Energy Ltd,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U14192,KTFd,Mondelez International Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,49.14680772,,,v2.38BV-global-research-ranking
U14386,LOMd,Lockheed Martin Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,60.50917823,,,v2.38BV-global-research-ranking
U14536,M44d,MARA Holdings Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.5,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U14600,MDOd,McDonald's Corp,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U14683,MLB1d,MercadoLibre Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,71.03105865,,,v2.38BV-global-research-ranking
U14783,MTEd,Micron Technology Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,88.08385868,,,v2.38BV-global-research-ranking
U15035,NTHd,Northrop Grumman Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,59.93857934,,,v2.38BV-global-research-ranking
U15048,NVDd,NVIDIA Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,94.32208217,,,v2.38BV-global-research-ranking
U15116,ONKd,ONEOK Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,73.55484138,,,v2.38BV-global-research-ranking
U15121,OPCd,Occidental Petroleum Corp,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U15165,OYCd,Delta Air Lines Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,65.1118446,,,v2.38BV-global-research-ranking
U15213,PARd,Parker-Hannifin Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U15236,PCE1d,Booking Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U15263,PEPd,PepsiCo Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,58.04813403,,,v2.38BV-global-research-ranking
U15336,PLUNd,Plug Power Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U16427,SUNBl,Sunbelt Rentals Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U16474,SWNd,Southwest Airlines Co,US,PARTIAL_COMPARABILITY,LOW,0.5,41.99603746,,,v2.38BV-global-research-ranking
U16555,SYPd,Synopsys Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,57.16247089,,,v2.38BV-global-research-ranking
U16707,TKEd,Take-Two Interactive Software Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U16875,UAL1d,United Airlines Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,57.33738967,,,v2.38BV-global-research-ranking
U17156,UT8d,Uber Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,72.9643447,,,v2.38BV-global-research-ranking
U17166,UWSd,Waste Management Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,67.52325633,,,v2.38BV-global-research-ranking
U17336,VIAd,Viatris Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U17531,WDCd,Western Digital Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,94.28085844,,,v2.38BV-global-research-ranking
U17664,WMTd,Walmart Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,59.50216748,,,v2.38BV-global-research-ranking
U18208,XS4d,ON Semiconductor Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,30.72654053,,,v2.38BV-global-research-ranking
U18414,ZOEd,Zoetis Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18538,07G0d,Corpay Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,75.23785402,,,v2.38BV-global-research-ranking
U18540,096d,HubSpot Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,60.73182147,,,v2.38BV-global-research-ranking
U18541,0A1Ol,Zoom Communications Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,78.62455154,,,v2.38BV-global-research-ranking
U18547,0A3Zl,Cloudflare Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18549,0A60l,FuelCell Energy Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18559,0C6d,Cargurus Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,79.67824166,,,v2.38BV-global-research-ranking
U18577,0HAVl,Agilent Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,68.51587009,,,v2.38BV-global-research-ranking
U18579,0HC3l,Alaska Air Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,44.29607946,,,v2.38BV-global-research-ranking
U18580,0HCHl,Alexandria Real Estate Equities Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U18582,0HCKl,Align Technology Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,55.77311728,,,v2.38BV-global-research-ranking
U18584,0HCTl,Alliant Energy Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,69.32613714,,,v2.38BV-global-research-ranking
U18588,0HE2l,Ameren Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18590,0HECl,American Electric Power Co Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18591,0HEWl,American Water Works Co Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,69.01200749,,,v2.38BV-global-research-ranking
U18592,0HF3l,Cencora Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,54.60076854,,,v2.38BV-global-research-ranking
U18593,0HF6l,Ameriprise Financial Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18598,0HG8l,Elevance Health Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,54.73469657,,,v2.38BV-global-research-ranking
U18600,0HI1l,Arrow Electronics Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,58.60270031,,,v2.38BV-global-research-ranking
U18602,0HIYl,Atara Biotherapeutics Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U18603,0HJLl,AutoZone Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U18605,0HJRl,Avery Dennison Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18608,0HL5l,Ball Corp,US,BLOCKED,NOT_RANKABLE,0,,,,v2.38BV-global-research-ranking
U18614,0HOXl,BXP Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18617,0HQ3l,Brown-Forman Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,60.64779219,,,v2.38BV-global-research-ranking
U18618,0HQPl,CBRE Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,61.06874832,,,v2.38BV-global-research-ranking
U18619,0HQUl,CF Industries Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18622,0HRJl,CSX Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,61.07043764,,,v2.38BV-global-research-ranking
U18628,0HTGl,Cardinal Health Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U18632,0HVDl,Permian Resources Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,60.28164251,,,v2.38BV-global-research-ranking
U18633,0HVFl,CenterPoint Energy Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,62.5138501,,,v2.38BV-global-research-ranking
U18634,0HW4l,Charter Communications Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,58.54762963,,,v2.38BV-global-research-ranking
U18637,0HYEl,Cincinnati Financial Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18639,0HYPl,Citizens Financial Group Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U18642,0I2Pl,Conagra Brands Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,20.98488277,,,v2.38BV-global-research-ranking
U18643,0I35l,Consolidated Edison Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,63.78680729,,,v2.38BV-global-research-ranking
U18646,0I4Al,Coty Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18651,0I6Ql,DTE Energy Co,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U18652,0I7El,DaVita Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U18653,0I8Fl,DENTSPLY SIRONA Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18656,0IC7l,Dollar General Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,61.16448149,,,v2.38BV-global-research-ranking
U18657,0IC8l,Dollar Tree Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18661,0IDRl,EOG Resources Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,60.24422114,,,v2.38BV-global-research-ranking
U18663,0IF3l,Eastman Chemical Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18664,0IF4l,Eastman Kodak Co,US,PARTIAL_COMPARABILITY,LOW,0.5,27.25932352,,,v2.38BV-global-research-ranking
U18666,0IFJl,Edison International,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18667,0IHPl,Entergy Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18668,0II3l,Equifax Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,65.09613054,,,v2.38BV-global-research-ranking
U18671,0IIRl,Essex Property Trust Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.2,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U18672,0IJ2l,Eversource Energy,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18674,0IJNl,Exelon Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18675,0IJRl,Expeditors International of Washington Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,62.1449825,,,v2.38BV-global-research-ranking
U18676,0IJVl,Extra Space Storage Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.5,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U18678,0IKWl,Fastenal Co,US,PARTIAL_COMPARABILITY,LOW,0.5,74.1560743,,,v2.38BV-global-research-ranking
U18681,0ILWl,Fidelity National Information Services Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,45.86153565,,,v2.38BV-global-research-ranking
U18683,0IP9l,Fiserv Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.0487365,,,v2.38BV-global-research-ranking
U18684,0IPBl,FirstEnergy Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,59.31213164,,,v2.38BV-global-research-ranking
U18686,0IQEl,Flowserve Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,61.61176402,,,v2.38BV-global-research-ranking
U18687,0IREl,Fortive Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,48.50451843,,,v2.38BV-global-research-ranking
U18688,0IRNl,Fortune Brands Innovations Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18689,0ITLl,Arthur J Gallagher & Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18692,0IUCl,General Dynamics Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,65.80196338,,,v2.38BV-global-research-ranking
U18693,0IUXl,Genuine Parts Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18699,0J1Rl,HCA Healthcare Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U18700,0J1Ul,Healthpeak Properties Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18705,0J4Gl,Helmerich & Payne Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,39.93372246,,,v2.38BV-global-research-ranking
U18709,0J5Il,Hilton Worldwide Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U18711,0J5Zl,Hormel Foods Corp,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U18712,0J66l,Host Hotels & Resorts Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,64.41005956,,,v2.38BV-global-research-ranking
U18716,0J76l,Huntington Ingalls Industries Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,58.42706594,,,v2.38BV-global-research-ranking
U18717,0J86l,IPG Photonics Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18718,0J8Pl,IDEXX Laboratories Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,82.18293482,,,v2.38BV-global-research-ranking
U18720,0J9Pl,Incyte Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,89.77051964,,,v2.38BV-global-research-ranking
U18721,0JC3l,Intercontinental Exchange Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,70.98129843,,,v2.38BV-global-research-ranking
U18723,0JDMl,IQVIA Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,59.6202887,,,v2.38BV-global-research-ranking
U18736,0JQRl,KeyCorp,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U18739,0JRLl,Kohl's Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,52.1512125,,,v2.38BV-global-research-ranking
U18742,0JSJl,LKQ Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,44.97312135,,,v2.38BV-global-research-ranking
U18743,0JT5l,Lam Research Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,89.01287084,,,v2.38BV-global-research-ranking
U18745,0JU0l,Lennar Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18750,0JWCl,MGM Resorts International,US,PARTIAL_COMPARABILITY,LOW,0.5,39.04108824,,,v2.38BV-global-research-ranking
U18752,0JXDl,Macy's Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,50.746933,,,v2.38BV-global-research-ranking
