probe_id,original_candidate_url,normalized_candidate_url,source_raw_file,base_validation_score,source_strategy_priority,source_strategy_allowed,source_strategy_proposed_use,probe_type,risk,should_execute_in_next_phase,rationale,expected_evidence
19b01fc5965f7410,https://www.euronext.com/en/listing/bonds/listing-process/how-list-global-exchange-market-gem,https://www.euronext.com/en/listing/bonds/listing-process/how-list-global-exchange-market-gem,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
ffaa701d3cedc884,https://www.euronext.com/en/listing/bonds/listing-process/how-list-mot-milan,https://www.euronext.com/en/listing/bonds/listing-process/how-list-mot-milan,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
12287647b5ea989a,https://www.euronext.com/en/listing/bonds/listing-process/list-euronext-abm,https://www.euronext.com/en/listing/bonds/listing-process/list-euronext-abm,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
6866ad1830faf1ab,https://www.euronext.com/en/listing/bonds/listing-process/list-euronext-oslo-bors,https://www.euronext.com/en/listing/bonds/listing-process/list-euronext-oslo-bors,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
278e17c3c35c5cf6,https://www.euronext.com/en/listing/esg-for-issuers,https://www.euronext.com/en/listing/esg-for-issuers,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
29b08ab7c0a944a0,https://www.euronext.com/en/listing/esg-for-issuers/esg-bond-barometer,https://www.euronext.com/en/listing/esg-for-issuers/esg-bond-barometer,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
23653858a197d3fe,https://www.euronext.com/en/listing/esg-for-issuers/esg-bonds,https://www.euronext.com/en/listing/esg-for-issuers/esg-bonds,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
20c6bef4d9c991f4,https://www.euronext.com/en/listing/esg-for-issuers/esg-bonds/sbti-15deg-esg-bonds-issuers,https://www.euronext.com/en/listing/esg-for-issuers/esg-bonds/sbti-15deg-esg-bonds-issuers,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
4d4760f5a1553bba,https://www.euronext.com/en/listing/esg-for-issuers/my-esg-profile,https://www.euronext.com/en/listing/esg-for-issuers/my-esg-profile,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
0cf9c96fd4aa6116,https://www.euronext.com/en/listing/etfs,https://www.euronext.com/en/listing/etfs,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
7a15ff52138edad1,https://www.euronext.com/en/listing/etfs/how-list-etfs-euronext-dublin,https://www.euronext.com/en/listing/etfs/how-list-etfs-euronext-dublin,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
674ecdfa526a41ce,https://www.euronext.com/en/listing/etfs/listing-process,https://www.euronext.com/en/listing/etfs/listing-process,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
a5ec1c5e9f453461,https://www.euronext.com/en/listing/funds,https://www.euronext.com/en/listing/funds,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
c354d33bd7cd10e1,https://www.euronext.com/en/listing/funds/list-investment-funds-euronext-dublin,https://www.euronext.com/en/listing/funds/list-investment-funds-euronext-dublin,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
a801960ae718cdd5,https://www.euronext.com/en/listing/structured-notes,https://www.euronext.com/en/listing/structured-notes,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
a480be04b6647897,https://www.euronext.com/en/listing/warrants-certificates,https://www.euronext.com/en/listing/warrants-certificates,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
ac60e3c433503713,https://www.euronext.com/en/markets/amsterdam,https://www.euronext.com/en/markets/amsterdam,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
bb45c93ee01d29d4,https://www.euronext.com/en/markets/lisbon,https://www.euronext.com/en/markets/lisbon,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
048870f32365f763,https://www.euronext.com/en/markets/lisbon/euronext-lisbon-newsletter,https://www.euronext.com/en/markets/lisbon/euronext-lisbon-newsletter,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
2fc53f4091404cbb,https://www.euronext.com/en/markets/milan,https://www.euronext.com/en/markets/milan,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
09db22dcbd7d7895,https://www.euronext.com/en/markets/oslo,https://www.euronext.com/en/markets/oslo,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
f88148aabc2a6c15,https://www.euronext.com/en/markets/oslo/courses-seminars,https://www.euronext.com/en/markets/oslo/courses-seminars,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
1b154e91c1088874,https://www.euronext.com/en/markets/oslo/oslo-bors-senior-management,https://www.euronext.com/en/markets/oslo/oslo-bors-senior-management,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
827ddcc0b5080318,https://www.euronext.com/en/news/investing-future-europe-innovative-indices,https://www.euronext.com/en/news/investing-future-europe-innovative-indices,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,15,9,False,excluded_marketing_or_corporate_page,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
4f39bffb1073ea59,https://www.euronext.com/en/node/1815629,https://www.euronext.com/en/node/1815629,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
2fb2b5475bfa1488,https://www.euronext.com/en/post-trade/euronext-securities/oslo/about-us/news,https://www.euronext.com/en/post-trade/euronext-securities/oslo/about-us/news,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
cbef8f71c55236ea,https://www.euronext.com/en/post-trade/euronext-securities/oslo/about-us/vulnerability-reporting,https://www.euronext.com/en/post-trade/euronext-securities/oslo/about-us/vulnerability-reporting,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
a512f08fe552ab42,https://www.euronext.com/en/privacy-statement,https://www.euronext.com/en/privacy-statement,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
992bc611bdab192e,https://www.euronext.com/en/products-services,https://www.euronext.com/en/products-services,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
af01de07524db59e,https://www.euronext.com/en/regulation,https://www.euronext.com/en/regulation,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
f6bc5fb2d580b143,https://www.euronext.com/en/regulation/digital-operational-resilience-act-dora,https://www.euronext.com/en/regulation/digital-operational-resilience-act-dora,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
4b2e6a365aa44f82,https://www.euronext.com/en/regulation/euronext-abm,https://www.euronext.com/en/regulation/euronext-abm,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
e1245d646f40fd6a,https://www.euronext.com/en/regulation/euronext-regulated-markets,https://www.euronext.com/en/regulation/euronext-regulated-markets,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
df0f5576a1ab5566,https://www.euronext.com/en/regulation/government-affairs,https://www.euronext.com/en/regulation/government-affairs,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
52f93deb0ff99777,https://www.euronext.com/en/regulation/mtfs-operated-euronext,https://www.euronext.com/en/regulation/mtfs-operated-euronext,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
020b30fb06668fbb,https://www.euronext.com/en/regulation/oslo-regulation-news,https://www.euronext.com/en/regulation/oslo-regulation-news,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
36a83c90d6ea1f29,https://www.euronext.com/en/regulation/t1-programme,https://www.euronext.com/en/regulation/t1-programme,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
7180c093b2aa5fca,https://www.euronext.com/en/technology,https://www.euronext.com/en/technology,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
6466fcf6b4175b31,https://www.euronext.com/en/technology/colocation-services,https://www.euronext.com/en/technology/colocation-services,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
2b3253ffa456de39,https://www.euronext.com/en/technology/connectivity-solutions,https://www.euronext.com/en/technology/connectivity-solutions,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
2fe0c88278f18d67,https://www.euronext.com/en/technology/euronext-solutions,https://www.euronext.com/en/technology/euronext-solutions,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
1d9d77b2214f9366,https://www.euronext.com/en/technology/trading-solutions,https://www.euronext.com/en/technology/trading-solutions,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
66dfbb9d958f9a16,https://www.euronext.com/en/technology/trading-solutions/euronext-trader,https://www.euronext.com/en/technology/trading-solutions/euronext-trader,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
149a0ac3d7c55640,https://www.euronext.com/en/technology/trading-solutions/hfts,https://www.euronext.com/en/technology/trading-solutions/hfts,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
eda6812472728ba9,https://www.euronext.com/en/technology/trading-solutions/regpath,https://www.euronext.com/en/technology/trading-solutions/regpath,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
bf0e5928d9eee6ef,https://www.euronext.com/en/technology/trading-solutions/traderpath-and-algo-trading,https://www.euronext.com/en/technology/trading-solutions/traderpath-and-algo-trading,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
1b07ed7ff6e15d2b,https://www.euronext.com/en/terms-use,https://www.euronext.com/en/terms-use,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
93e94ee74eba6b04,https://www.euronext.com/en/trade/london,https://www.euronext.com/en/trade/london,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
0dba944d46cf17dd,https://www.euronext.com/en/trading,https://www.euronext.com/en/trading,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
5bddb70eab45b1fe,https://www.euronext.com/en/trading/access-software,https://www.euronext.com/en/trading/access-software,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
16050801ef49c680,https://www.euronext.com/en/trading/access-software/euronext-market-services,https://www.euronext.com/en/trading/access-software/euronext-market-services,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
90282a9ea8e7bb1c,https://www.euronext.com/en/trading/access-software/trading-platform,https://www.euronext.com/en/trading/access-software/trading-platform,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
ac76a85990dbbefa,https://www.euronext.com/en/trading/access-software/trading-platform/isvs-asps-and-other-suppliers,https://www.euronext.com/en/trading/access-software/trading-platform/isvs-asps-and-other-suppliers,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
bae8f10987592106,https://www.euronext.com/en/trading/esg-trading,https://www.euronext.com/en/trading/esg-trading,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
b9a186453eb0ec31,https://www.euronext.com/en/trading/esg-trading/esg-derivatives,https://www.euronext.com/en/trading/esg-trading/esg-derivatives,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
c8a567b6d38d3db6,https://www.euronext.com/en/trading/esg-trading/esg-funds,https://www.euronext.com/en/trading/esg-trading/esg-funds,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
e012af1010a17b99,https://www.euronext.com/en/trading/esg-trading/esg-indices,https://www.euronext.com/en/trading/esg-trading/esg-indices,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
15faaf35317f5eda,https://www.euronext.com/en/trading/esg-trading/esg-profiles,https://www.euronext.com/en/trading/esg-trading/esg-profiles,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
ea666a30122a9784,https://www.euronext.com/en/trading/fees-charges,https://www.euronext.com/en/trading/fees-charges,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
033fbb55f9b6a1b3,https://www.euronext.com/en/trading/market-quality,https://www.euronext.com/en/trading/market-quality,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
c4e04648fbcc2897,https://www.euronext.com/en/trading/market-quality/research-studies,https://www.euronext.com/en/trading/market-quality/research-studies,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
528ed6bc081a0484,https://www.euronext.com/en/trading/membership,https://www.euronext.com/en/trading/membership,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
bfa622a6e813c41b,https://www.euronext.com/en/trading/membership/admission-process-and-application,https://www.euronext.com/en/trading/membership/admission-process-and-application,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
2f87aca90a97ed65,https://www.euronext.com/en/trading/membership/liquidity-provision,https://www.euronext.com/en/trading/membership/liquidity-provision,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
125d444cc4602aa1,https://www.euronext.com/en/trading/membership/regulatory-framework,https://www.euronext.com/en/trading/membership/regulatory-framework,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
4d96389961605397,https://www.euronext.com/en/trading/trading-hours-holidays,https://www.euronext.com/en/trading/trading-hours-holidays,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
699f008608d29044,https://www.euronext.com/en/trading/trading-services,https://www.euronext.com/en/trading/trading-services,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
6a26958f3a8931b6,https://www.euronext.com/en/trading/trading-services/auction-volume-discovery-avd,https://www.euronext.com/en/trading/trading-services/auction-volume-discovery-avd,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
718b512c426a9905,https://www.euronext.com/en/trading/trading-services/best-book,https://www.euronext.com/en/trading/trading-services/best-book,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
27d11434c81f8ef2,https://www.euronext.com/en/trading/trading-services/dark-trading,https://www.euronext.com/en/trading/trading-services/dark-trading,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
7c8f7880d2a7df50,https://www.euronext.com/en/trading/trading-services/riskguard,https://www.euronext.com/en/trading/trading-services/riskguard,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
37b3d02d38d08116,https://www.euronext.com/fr/node/2975966,https://www.euronext.com/fr/node/2975966,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
