row_number,ticker,company_name,exchange,country,source_provider,instrument_type,isin,currency,type_bucket_v2_33a,missing_ticker,missing_company_name,missing_country,missing_isin,missing_currency,missing_sector,missing_industry,missing_market_cap,duplicate_exchange_ticker,duplicate_isin_cross_listing_candidate,identity_complete,financial_coverage_fields_present,v2_33a_status,eligibility_decision_v2_33b,eligibility_reason_v2_33b,eligible_for_financial_enrichment,eligible_for_opportunity_ranking,opportunity_ranking_block_reason,eligibility_decision_v2_33b2,eligibility_reason_v2_33b2,eligibility_refinement_v2_33b2
37937,Z0Y,JACOBS SOLUTIONS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US46982L1089,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37938,LN3,JEFFERIES FINANCIAL GROUP IN,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US47233W1099,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37940,JNJ,JOHNSON & JOHNSON,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US4781601046,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37941,4J2,JONES LANG LASALLE INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US48020Q1076,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37943,VF4,KARMAN HOLDINGS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US4859241048,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37944,J4D,KENVUE INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US49177J1025,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37945,DP5,KEURIG DR PEPPER INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US49271V1008,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37946,KEY,KEYCORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US4932671088,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37947,1KT,KEYSIGHT TECHNOLOGIES IN,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US49338L1035,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37948,KMY,KIMBERLY-CLARK CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US4943681035,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37949,2KD,KINDER MORGAN INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US49456B1017,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37950,KCH,KINSALE CAPITAL GROUP INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US49714P1084,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37951,KIY,KIRBY CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US4972661064,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37952,KSX,KNIGHT-SWIFT TRANSPORTATION,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US4990491049,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37953,Q41,KODIAK GAS SERVICES INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US50012A1088,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37954,KHNZ,KRAFT HEINZ CO/THE,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5007541064,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37955,WF5A,KRATOS DEFENSE & SECURITY,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US50077B2079,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37956,KOG,KROGER CO,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5010441013,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37957,4KB,KRYSTAL BIOTECH INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5011471027,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37958,LKQ1,LKQ CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5018892084,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37959,7LI,LPL FINANCIAL HOLDINGS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US50212V1008,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37960,HRS,L3HARRIS TECHNOLOGIES INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5024311095,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37961,N6B,LABCORP HOLDINGS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5049221055,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37962,LAR0,LAM RESEARCH CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5128073062,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37963,0L5,LAMB WESTON HOLDINGS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5132721045,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37964,LDS,LANDSTAR SYSTEM INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5150981018,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37965,0L8,LANTHEUS HOLDINGS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5165441032,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37966,LCR,LAS VEGAS SANDS CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5178341070,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37967,LTT,LATTICE SEMICONDUCTOR CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5184151042,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37968,ELAA,ESTEE LAUDER COMPANIES-CL A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5184391044,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37969,OO6,LEGENCE CORP-CL A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US52476L1098,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37970,LE0,LEMONADE INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US52567D1072,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37971,LXI,LENNOX INTERNATIONAL INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5261071071,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37974,LLY,ELI LILLY & CO,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5324571083,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37975,LNE,LINCOLN ELECTRIC HOLDINGS,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5339001068,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37976,LCO,LINCOLN NATIONAL CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5341871094,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37977,3LN,LIVE NATION ENTERTAINMENT IN,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5380341090,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37978,LOM,LOCKHEED MARTIN CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5398301094,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37979,LTR,LOEWS CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5404241086,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37980,LP3,LOUISIANA-PACIFIC CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5463471053,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37981,LWE,LOWE'S COS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5486611073,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37982,CH2,LUCID GROUP INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5494982029,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37983,33L,LULULEMON ATHLETICA INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5500211090,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37984,LU2,LUMENTUM HOLDINGS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US55024U1097,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37985,LY0,LYFT INC-A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US55087P1049,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37986,55H0,MP MATERIALS CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5533681012,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37987,3HM,MSCI INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US55354G1004,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37988,MYP,MYR GROUP INC/DELAWARE,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US55405W1045,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37990,MQ2,SPHERE ENTERTAINMENT CO,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US55826T1025,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37991,YDO1,MADRIGAL PHARMACEUTICALS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5588681057,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37992,MHT,MANHATTAN ASSOCIATES INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5627501092,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37994,MPN,MARATHON PETROLEUM CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US56585A1025,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37996,MAQ,MARRIOTT INTERNATIONAL -CL A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5719032022,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37997,MMX,MARTIN MARIETTA MATERIALS,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5732841060,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37998,9MW,MARVELL TECHNOLOGY INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5738741041,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37999,MY8,MASTEC INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5763231090,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
38000,M4I,MASTERCARD INC - A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US57636Q1040,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
38001,7MR,MATADOR RESOURCES CO,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US5764852050,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
38002,4MGN,MATCH GROUP INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US57667L1070,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
