asset_id,ticker,component,weight,raw_component_score,weighted_points,input_fields,phase
U00521,CARL,risk_liquidity,0.1,49.56,4.956,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00522,CART,fundamentals_quality,0.3,88.629,26.5887,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00522,CART,growth_momentum,0.2,62.783,12.5566,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00522,CART,profitability_cashflow,0.2,92.7196,18.5439,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00522,CART,price_momentum_trend,0.2,72.7679,14.5536,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00522,CART,risk_liquidity,0.1,65.0358,6.5036,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00523,CASH,fundamentals_quality,0.3,74.0971,22.2291,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00523,CASH,growth_momentum,0.2,50.1798,10.036,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00523,CASH,profitability_cashflow,0.2,98.4695,19.6939,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00523,CASH,price_momentum_trend,0.2,29.5475,5.9095,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00523,CASH,risk_liquidity,0.1,62.9437,6.2944,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00524,CASS,fundamentals_quality,0.3,68.9334,20.68,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00524,CASS,growth_momentum,0.2,13.4453,2.6891,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00524,CASS,profitability_cashflow,0.2,100.0,20.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00524,CASS,price_momentum_trend,0.2,80.0457,16.0091,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00524,CASS,risk_liquidity,0.1,69.0214,6.9021,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00525,CAST,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00525,CAST,growth_momentum,0.2,15.0,3.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00525,CAST,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00525,CAST,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00525,CAST,risk_liquidity,0.1,65.0,6.5,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00526,CASY,fundamentals_quality,0.3,66.5895,19.9768,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00526,CASY,growth_momentum,0.2,52.8865,10.5773,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00526,CASY,profitability_cashflow,0.2,65.491,13.0982,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00526,CASY,price_momentum_trend,0.2,63.8229,12.7646,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00526,CASY,risk_liquidity,0.1,67.3594,6.7359,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00527,CATY,fundamentals_quality,0.3,23.8636,7.1591,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00527,CATY,growth_momentum,0.2,10.6671,2.1334,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00527,CATY,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00527,CATY,price_momentum_trend,0.2,69.2262,13.8452,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00527,CATY,risk_liquidity,0.1,72.0105,7.201,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00529,CBC,fundamentals_quality,0.3,25.835,7.7505,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00529,CBC,growth_momentum,0.2,12.9491,2.5898,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00529,CBC,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00529,CBC,price_momentum_trend,0.2,19.6626,3.9325,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00529,CBC,risk_liquidity,0.1,75.2997,7.53,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00530,CBFV,fundamentals_quality,0.3,23.2572,6.9772,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00530,CBFV,growth_momentum,0.2,10.7611,2.1522,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00530,CBFV,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00530,CBFV,price_momentum_trend,0.2,55.705,11.141,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00530,CBFV,risk_liquidity,0.1,70.1204,7.012,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00531,CBIO,fundamentals_quality,0.3,44.8799,13.464,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00531,CBIO,growth_momentum,0.2,6.8169,1.3634,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00531,CBIO,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00531,CBIO,price_momentum_trend,0.2,84.5774,16.9155,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00531,CBIO,risk_liquidity,0.1,44.8879,4.4888,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00532,CBK,fundamentals_quality,0.3,23.9848,7.1954,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00532,CBK,growth_momentum,0.2,13.018,2.6036,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00532,CBK,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00532,CBK,price_momentum_trend,0.2,45.4118,9.0824,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00532,CBK,risk_liquidity,0.1,73.9784,7.3978,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00533,CBLL,fundamentals_quality,0.3,62.5303,18.7591,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00533,CBLL,growth_momentum,0.2,79.0387,15.8077,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00533,CBLL,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00533,CBLL,price_momentum_trend,0.2,92.0608,18.4122,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00533,CBLL,risk_liquidity,0.1,61.7185,6.1719,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00534,CBNK,fundamentals_quality,0.3,23.565,7.0695,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00534,CBNK,growth_momentum,0.2,12.4858,2.4972,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00534,CBNK,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00534,CBNK,price_momentum_trend,0.2,63.98,12.796,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00534,CBNK,risk_liquidity,0.1,64.8526,6.4853,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00535,CBRL,fundamentals_quality,0.3,45.2981,13.5894,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00535,CBRL,growth_momentum,0.2,50.4964,10.0993,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00535,CBRL,profitability_cashflow,0.2,57.0077,11.4015,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00535,CBRL,price_momentum_trend,0.2,65.117,13.0234,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00535,CBRL,risk_liquidity,0.1,52.7958,5.2796,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00536,CBRS,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00536,CBRS,growth_momentum,0.2,1.4618,0.2924,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00536,CBRS,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00536,CBRS,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00536,CBRS,risk_liquidity,0.1,65.0,6.5,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00537,CBSH,fundamentals_quality,0.3,23.7087,7.1126,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00537,CBSH,growth_momentum,0.2,12.1109,2.4222,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00537,CBSH,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00537,CBSH,price_momentum_trend,0.2,41.027,8.2054,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00537,CBSH,risk_liquidity,0.1,69.4528,6.9453,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00538,CBUS,fundamentals_quality,0.3,24.4428,7.3328,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00538,CBUS,growth_momentum,0.2,12.03,2.406,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00538,CBUS,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00538,CBUS,price_momentum_trend,0.2,31.4952,6.299,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00538,CBUS,risk_liquidity,0.1,17.0037,1.7004,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00539,CCAP,fundamentals_quality,0.3,34.1751,10.2525,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00539,CCAP,growth_momentum,0.2,3.1729,0.6346,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00539,CCAP,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00539,CCAP,price_momentum_trend,0.2,5.0651,1.013,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00539,CCAP,risk_liquidity,0.1,63.4641,6.3464,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00541,CCB,fundamentals_quality,0.3,23.3135,6.9941,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00541,CCB,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00541,CCB,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00541,CCB,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00541,CCB,risk_liquidity,0.1,26.5394,2.6539,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00542,CCBG,fundamentals_quality,0.3,24.0338,7.2101,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00542,CCBG,growth_momentum,0.2,12.6321,2.5264,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00542,CCBG,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00542,CCBG,price_momentum_trend,0.2,69.7947,13.9589,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00542,CCBG,risk_liquidity,0.1,72.0203,7.202,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00543,CCC,fundamentals_quality,0.3,75.0851,22.5255,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00543,CCC,growth_momentum,0.2,65.8341,13.1668,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00543,CCC,profitability_cashflow,0.2,74.8414,14.9683,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00543,CCC,price_momentum_trend,0.2,43.3812,8.6762,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00543,CCC,risk_liquidity,0.1,53.7908,5.3791,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00544,CCCC,fundamentals_quality,0.3,50.1802,15.0541,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00544,CCCC,growth_momentum,0.2,40.2869,8.0574,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00544,CCCC,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00544,CCCC,price_momentum_trend,0.2,76.5094,15.3019,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00544,CCCC,risk_liquidity,0.1,42.7471,4.2747,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00546,CCEC,fundamentals_quality,0.3,31.8712,9.5614,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00546,CCEC,growth_momentum,0.2,7.1358,1.4272,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00546,CCEC,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00546,CCEC,price_momentum_trend,0.2,47.4559,9.4912,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00546,CCEC,risk_liquidity,0.1,62.4382,6.2438,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00548,CCG,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00548,CCG,growth_momentum,0.2,15.0,3.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00548,CCG,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00548,CCG,price_momentum_trend,0.2,95.0,19.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00548,CCG,risk_liquidity,0.1,35.0,3.5,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00549,CCHH,fundamentals_quality,0.3,42.1051,12.6315,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00549,CCHH,growth_momentum,0.2,15.0,3.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00549,CCHH,profitability_cashflow,0.2,5.699,1.1398,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00549,CCHH,price_momentum_trend,0.2,13.7653,2.7531,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00549,CCHH,risk_liquidity,0.1,28.6567,2.8657,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00552,CCLD,fundamentals_quality,0.3,83.6164,25.0849,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00552,CCLD,growth_momentum,0.2,50.4528,10.0906,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00552,CCLD,profitability_cashflow,0.2,87.7779,17.5556,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00552,CCLD,price_momentum_trend,0.2,6.1727,1.2345,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00552,CCLD,risk_liquidity,0.1,48.4492,4.8449,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00553,CCNE,fundamentals_quality,0.3,23.3238,6.9971,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00553,CCNE,growth_momentum,0.2,12.3514,2.4703,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00553,CCNE,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00553,CCNE,price_momentum_trend,0.2,70.2364,14.0473,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00553,CCNE,risk_liquidity,0.1,70.3283,7.0328,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00554,CCOI,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00554,CCOI,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00554,CCOI,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00554,CCOI,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00554,CCOI,risk_liquidity,0.1,18.1301,1.813,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00556,CCSI,fundamentals_quality,0.3,69.7957,20.9387,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00556,CCSI,growth_momentum,0.2,19.6321,3.9264,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00556,CCSI,profitability_cashflow,0.2,99.5582,19.9116,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00556,CCSI,price_momentum_trend,0.2,64.098,12.8196,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00556,CCSI,risk_liquidity,0.1,41.8257,4.1826,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00557,CCTG,fundamentals_quality,0.3,48.6114,14.5834,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00557,CCTG,growth_momentum,0.2,27.1243,5.4249,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00557,CCTG,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00557,CCTG,price_momentum_trend,0.2,18.674,3.7348,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00557,CCTG,risk_liquidity,0.1,31.5015,3.1502,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00558,CCXI,fundamentals_quality,0.3,45.0,13.5,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00558,CCXI,growth_momentum,0.2,14.3146,2.8629,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00558,CCXI,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00558,CCXI,price_momentum_trend,0.2,19.6447,3.9289,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00558,CCXI,risk_liquidity,0.1,59.4502,5.945,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00559,CD,fundamentals_quality,0.3,70.0,21.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00559,CD,growth_momentum,0.2,70.0,14.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00559,CD,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00559,CD,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00559,CD,risk_liquidity,0.1,34.3714,3.4371,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00560,CDIO,fundamentals_quality,0.3,45.0,13.5,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00560,CDIO,growth_momentum,0.2,1.3953,0.2791,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00560,CDIO,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00560,CDIO,price_momentum_trend,0.2,1.6612,0.3322,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00560,CDIO,risk_liquidity,0.1,33.9709,3.3971,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00561,CDLX,fundamentals_quality,0.3,31.3383,9.4015,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00561,CDLX,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00561,CDLX,profitability_cashflow,0.2,43.6387,8.7277,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00561,CDLX,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00561,CDLX,risk_liquidity,0.1,18.1523,1.8152,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
