asset_id,ticker,candidate_matrix_status,score_bucket,scorable,research_rank,experimental_score,quality_notes,phase
U00554,CCOI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00558,CCXI,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00563,CDNL,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00566,CDT,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00573,CELC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00576,CELZ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00577,CENN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00581,CEPF,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00582,CEPO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00583,CEPS,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00584,CEPV,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00589,CEVA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00595,CGC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00596,CGEM,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00598,CGNT,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00601,CGON,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00603,CGTX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00604,CHAI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00608,CHDN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00618,CHRN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00619,CHRS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00625,CHYM,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00627,CIGI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00630,CING,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00631,CIRC,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00637,CLBK,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00640,CLFD,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00642,CLIK,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00643,CLIR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00651,CLRB,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00652,CLRO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00654,CLST,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00656,CLYM,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
